公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
AINLP,2025-07-03 22:39:24,L｜AS&A: Agentic System & Agent,Agentic System的设计与实现框架探讨,本文系统梳理了agent及agentic system的核心概念与设计思路，探讨了single agent与multi-agent架构的区别及应用场景，强调了模块化设计与End2End方案的结合必要性。文章还分析了不同任务对agent系统确定性和主动性的需求，提出了构建agent-based应用的技术路线选择与评估方法，旨在为研究者和开发者提供理解和落地agentic system的思考路径。,Agent,Other,,https://mp.weixin.qq.com/s/DSxmqF6vCgYzNl8MJoLLgQ
减论,2025-07-03 22:31:39,【7.3-arXiv】快手重磅发布Kwai Keye-VL！,快手发布Kwai Keye-VL及多项多模态与扩散模型前沿技术进展综述,本文综述了2025年7月3日arXiv发布的多篇计算机视觉领域论文，重点介绍了快手集团推出的基于大规模视频数据的多模态视觉语言模型Kwai Keye-VL，以及南开大学等机构提出的扩散模型语义引导方法REG、字节跳动与复旦大学联合提出的SAILViT多模态大语言模型特征细化方法等。文章还涵盖了腾讯等机构的视觉推理图像编辑框架ReasonBrain和多项扩散模型在图像生成、水印及光照估计中的应用，展示了多模态与扩散模型技术的最新进展。,Multimodal LLM,"ByteDance, Tencent",,https://mp.weixin.qq.com/s/HBinVpjXsdmf49W9K4qPbg
减论,2025-07-03 22:31:39,【减宝日记】17天龄《一气呵成》,婴儿早期运动与感知行为观察记录,文章通过细腻的描写记录了17天龄婴儿的腹部运动和感知反应，展现了婴儿早期身体动作与内在感受的互动过程。内容侧重于婴儿身体的自然运动及其带来的感官体验，反映了生命早期的具身感知状态。,Other,Other,,https://mp.weixin.qq.com/s/dHvwNiMsLwAUBrSObIvHOw
减论,2025-07-03 22:31:39,【视频arXiv减辑】cs.CV（7月3日）,cs.CV领域最新视频相关技术综述（2025年7月3日）,本文为2025年7月3日发布的cs.CV（计算机视觉）领域视频相关技术的汇总与介绍，内容涉及视频处理和文本溢出处理的代码实现示例。文章主要展示了部分代码片段，反映当前计算机视觉领域在视频数据处理上的技术细节，未涉及具体研究成果或机构信息。,Other,Other,,https://mp.weixin.qq.com/s/fg1nSlxzi0k7FcJeKluWBg
机智流,2025-07-03 22:06:41,神仙打架！Hugging Face Q2多模态方向论文 Top 20 盘点,2025年第二季度Hugging Face多模态方向顶尖论文综述,本文盘点了2025年第二季度Hugging Face平台上最受关注的20篇多模态领域论文，涵盖了多模态预训练范式、小型高效模型、统一多模态推理模型、医疗多模态基础模型及多模态自主智能体评估基准等前沿研究，展示了多模态AI在科学发现、金融分析及医疗等多个领域的最新进展与应用潜力。,Multimodal LLM,"Shanghai AI Lab, ByteDance, THU, Alibaba",,https://mp.weixin.qq.com/s/kcIHDaknO_QymYa_qTsEcw
PaperWeekly,2025-07-03 22:06:36,线性注意力简史：从模仿、创新到反哺,线性注意力机制的发展及其在生成式模型中的应用,本文回顾了线性注意力机制的发展历程，分析了其从模仿Softmax Attention到创新形式的过程，特别是在生成式Decoder-only模型中的优势。文章指出，随着模型训练长度的增加，传统Softmax Attention的平方复杂度成为瓶颈，线性Attention通过降低复杂度展现出竞争力，并且在某些方面反哺了Softmax Attention的设计。文中还探讨了线性Attention的数学形式、数值稳定性问题及激活函数的作用，强调其本质为线性RNN结构，适合长序列处理。,LLM,Other,,https://mp.weixin.qq.com/s/LqHLYKJ1upeseNJy-TEF_g
PaperWeekly,2025-07-03 22:06:36,一文搞定八大任务！北航×华为发布时空大模型BIGCity，打通轨迹与交通状态预测,北航与华为联合提出BIGCity统一时空大模型实现轨迹与交通状态多任务预测,北京航空航天大学与华为2012实验室联合发布了BIGCity时空大模型，首次实现轨迹数据与交通状态数据的统一表示与联合建模。该模型通过统一的时空数据表示方法、任务导向提示机制及统一训练策略，支持多种轨迹和交通状态预测任务，提升了智慧城市与智能交通系统的分析能力。相关成果已被ICDE 2025接收并开源。,Other,Other,王静远,https://mp.weixin.qq.com/s/gOeQPhL1T4eoD4qW2mFc3Q
PaperWeekly,2025-07-03 22:06:36,ICML 2025 | 从“浅对齐”到“深思熟虑”，清华牵头搭起大模型安全的下一级阶梯,基于自省推理的安全对齐框架STAIR及其在大语言模型中的应用,本文介绍了由清华大学团队提出的STAIR框架，该方法通过引入系统2思考和自省推理，突破了传统大语言模型安全对齐的浅层拒答机制，实现了模型在安全性和通用能力上的双重提升。STAIR采用结构化思维链对齐、安全感知蒙特卡洛树搜索自提升及测试时扩展三阶段策略，显著增强了模型对越狱攻击的鲁棒性，并推动安全对齐从本能拒答向深度自省转变。相关代码和模型已开源，推动大模型安全研究进展。,LLM,THU,,https://mp.weixin.qq.com/s/KcaiK4PjN0FbFAyZifLogg
机器学习算法与自然语言处理,2025-07-03 22:00:31,Mamba架构实现推理性能超Gemma3-27B！推理模型开始迈入「无注意力」时代,基于Mamba架构的无注意力推理大模型实现及性能提升,本文介绍了蚂蚁技术研究院与香港大学联合发布的PromptCoT-Mamba-7B模型，该模型首次实现了完全去除注意力机制的推理大模型，具备解码显存常量和线性计算复杂度，显著提升了长序列推理效率。在竞赛级数学与代码推理任务中，PromptCoT-Mamba-7B超越了同尺寸及更大规模的Transformer模型，包括Google的Gemma3-27B，展示了无注意力架构在复杂推理任务中的潜力和优势。,LLM,Alibaba,,https://mp.weixin.qq.com/s/ZGYu9wAtuyF9X_QG0E47bQ
机器学习算法与自然语言处理,2025-07-03 22:00:31,重磅发现！大模型的「ahamoment」不是装腔作势，内部信息量暴增数倍！,大模型推理过程中的信息峰值及其语言表现研究,本文首次利用信息论方法揭示大模型推理过程中存在显著的互信息峰值现象，表明模型在“思考词汇”出现时内部关于正确答案的信息量骤增，验证了这些词汇非装饰性而是推理关键节点。研究基于中国人民大学高瓴人工智能学院、上海人工智能实验室、伦敦大学学院和大连理工大学的联合团队，提出无需额外训练即可提升推理性能的方法，并已开源代码。,LLM,Other,刘勇,https://mp.weixin.qq.com/s/sc0p8TRdLXOC14dyBJS7Tg
机器学习算法与自然语言处理,2025-07-03 22:00:31,DeepSeek-R2！？神秘模型惊现竞技场，真实身份引网友猜测,DeepSeek-R2模型进展及神秘模型steve的身份分析,本文介绍了DeepSeek最新大模型R2的研发进展及其延期情况，同时分析了大模型竞技场中出现的神秘模型steve。steve自称来自DeepSeek，但其具体身份尚未确认，表现不及DeepSeek的V3和R1版本。文章还提及了R2项目因CEO梁文锋不满表现及芯片供应问题而延期，反映了国内大模型研发的挑战与期待。,LLM,Other,梁文锋,https://mp.weixin.qq.com/s/d2U0y03eoxxZPNjGExp6uw
机器学习算法与自然语言处理,2025-07-03 22:00:31,卡不够别硬微调！3B草稿写开头，北大团队「弱到强解码」一把带飞大模型对齐,基于弱到强解码的低资源大模型偏好对齐方法,"本文介绍了一种名为弱到强解码（Weak-to-Strong Decoding, WSD）的低资源偏好对齐新方法，旨在解决大模型微调资源消耗大和对齐效果不足的问题。通过预实验发现基座模型虽具隐含偏好对齐能力，但直接生成对齐回复难度较大。WSD方法优雅且高效地激活基座模型的偏好能力，实现快速且效果良好的偏好对齐。相关工作涵盖数据多样性、上下文偏好学习及推理算法，推动偏好对齐技术发展。",LLM,PKU,,https://mp.weixin.qq.com/s/Ju9DnAuBf206mZ4c7G_AWA
量子位,2025-07-04 09:42:21,科学家Ilya不想当CEO，都是扎克伯格逼的,Ilya Sutskever接任SSI CEO及其与Meta的合作与分歧,Ilya Sutskever因Meta挖人压力被迫出任其创办的Safe Superintelligence（SSI）公司CEO。联创Daniel Gross已于2025年6月离开SSI，主要因对Meta收购提议的态度分歧。SSI拒绝高额收购报价，强调专注于安全超智能AI研发。Meta同时通过挖人和收购策略布局AI领域，涉及多家AI初创企业和投资基金。SSI估值高达2294亿，继续致力于构建安全的超级智能。,AGI,"Meta, OpenAI","Ilya Sutskever, Mark Zuckerberg, Daniel Gross, Nat Friedman, Sam Altman",https://mp.weixin.qq.com/s/B7r2ZJjtEomMH31ock37Cw
量子位,2025-07-04 09:42:21,无损加速视觉语言模型推理！轻松剪掉视觉冗余Token｜腾讯AI Lab,VScan：腾讯AI Lab提出的视觉Token无损加速剪枝方法提升视觉语言模型推理效率,腾讯AI Lab联合CMU提出VScan，一种针对大型视觉语言模型推理阶段的两阶段视觉Token筛选机制。该方法无需修改模型架构或重新训练，兼容FlashAttention，能在几乎不损失性能的前提下实现最高2.91倍推理加速。VScan有效减少视觉Token数量，降低显存和计算开销，适用于多种视觉语言模型和任务，极大提升了多模态模型在复杂视觉输入下的推理效率和实用性。,Multimodal LLM,Tencent,,https://mp.weixin.qq.com/s/tb8vndzH7LHJMKc3jCmF8A
DrugAI,2025-07-04 09:33:43,Adv. Sci. | AntiBMPNN：用于精准抗体工程的结构引导图神经网络,AntiBMPNN：基于结构引导的图神经网络用于精准抗体序列设计,本文介绍了由深圳理工大学、浙江大学、浙江工业大学及匹兹堡大学联合开发的AntiBMPNN，一种结合抗体三维结构和消息传递神经网络的深度学习框架。该方法通过频率驱动的评分函数和AlphaFold 3辅助，实现了高精度抗体序列设计，显著提升了序列恢复率和结合亲和力，优于现有ProteinMPNN、AbMPNN和AntiFold等方法，展示了其在治疗性抗体工程中的应用潜力。,AI4Science,Other,"冯志炜, 薛颖, 侯廷军, 陈艳, 李威",https://mp.weixin.qq.com/s/givc4n8FAGfbJ9Utqvcf2Q
DrugAI,2025-07-04 09:33:43,Nature | 机器学习设计高强韧FeNiCoAlTa合金,基于机器学习设计的高强韧FeNiCoAlTa高熵合金,本文报道了西安交通大学研究团队利用基于领域知识的主动学习策略，设计并合成了兼具高强度和高韧性的Fe35Ni29Co21Al12Ta3高熵合金HEA05。该合金通过引入两类强化相显著提升了力学性能，屈服强度达1.75 GPa，极限拉伸强度达2.4 GPa，性能超越目前先进钢材。研究展示了将领域知识融入机器学习模型以缩小搜索空间并提高设计效率的有效方法，为高性能合金设计提供新范式。,AI4Science,Other,"马恩, 孙军, 张金钰",https://mp.weixin.qq.com/s/DE_Cnuj7Ay5DlYhxYjGMeg
新智元,2025-07-04 09:15:33,4000万样本炼出AI读心术，刷新七榜SOTA，最强「人类偏好感应器」开源,基于千万级人类偏好样本的Skywork-Reward-V2奖励模型及其多维度对齐能力研究,本文介绍了Skywork-Reward-V2奖励模型的最新进展，该模型基于4000万高质量人类偏好样本，覆盖6亿至80亿参数规模，显著提升了对人类偏好的理解和对齐能力。Skywork-Reward-V2在七个主流奖励模型评测基准上刷新了SOTA表现，展示了其在通用对齐、客观正确性、安全性及风格偏差抵抗等多维度能力上的优势，推动了奖励模型在强化学习中的应用与发展。,LLM,OpenAI,,https://mp.weixin.qq.com/s/sEWpNgO1TytGL58VY4eKOw
智药邦,2025-07-04 09:07:25,Nat Rev Drug Discov｜生成式AI：生物制药监管事务的划时代变革,生成式人工智能在生物制药监管事务中的应用与挑战,本文探讨了生成式人工智能（GenAI）在生物制药监管事务中的应用现状及潜力，重点分析了其在监管情报管理和文件撰写等关键用例中的成效。通过对20家领先生物制药公司高管的调研，文章指出GenAI有助于提升监管流程的速度、质量和生产力，但同时面临内容准确性和合规风险的挑战。成功应用需依赖数据治理、领域微调及专家监督等策略，推动监管职能的数字化转型。,LLM,Other,,https://mp.weixin.qq.com/s/_kVpzfof0ud_WyKWEmS89A
智药邦,2025-07-04 09:07:25,“同写议”中国新药未来之路！T20+大会全日程发布,同写意T20+大会聚焦中国新药创新与未来发展路径,同写意主办的T20+大会将于2025年7月24-26日在苏州举行，聚焦中国新药创新及产业未来发展。大会涵盖新药研发效率、AI在生物医药中的应用、全球创新药企战略、供应链建设等议题，汇聚海内外行业顶尖专家和企业领袖，探讨中国新药出海、资本市场回暖及政策环境等挑战与机遇，推动中国生物医药产业的科技突破与国际合作。,Agent,Other,聂再清,https://mp.weixin.qq.com/s/hGtrPhkpwZCKXBV8B1f7KA
智药邦,2025-07-04 09:07:25,专访复星医药邱婧君：AI将拓展人类边界，创造医药研发的更多可能与价值,复星医药邱婧君谈AI在医药研发中的应用与挑战,文章介绍了复星医药邱婧君博士关于AI在医药研发领域的应用与前景。以全球首个通过生成式AI发现的IPF药物Rentosertib为例，展示了AI在靶点发现、分子结构优化及临床试验设计中的重要作用。同时指出数据孤岛、模型透明度等问题对AI+制药发展的挑战，并强调人机协作将推动医药创新。邱婧君在DIA中国年会上主持专题会议，促进AI技术与医药研发的融合与交流。,AI4Science,Other,邱婧君,https://mp.weixin.qq.com/s/mHDHWFxFwbzEJ4Y6KTTDSQ
老刘说NLP,2025-07-04 11:58:47,再看大模型数据合成开源工具–DataFlow及自然场景文档解析评估问题,大模型数据合成工具DataFlow及自然场景文档解析评估研究,本文介绍了大模型微调数据生成工具DataFlow的多任务数据合成功能，包括纯文本处理、强推理数据合成、Text-to-SQL数据合成及Agentic RAG训练流程，并探讨了其有效性评估方法。此外，文章分析了自然场景下文档解析的挑战，指出现有主流评测数据集难以覆盖拍照文档的复杂情况，介绍了WildDoc数据集及其评估框架，推动文档理解技术在真实环境中的应用。,LLM,ByteDance,,https://mp.weixin.qq.com/s/U5W_YYdLAFKJj2JlvdYTNA
机器之心,2025-07-04 10:36:30,Agent RL和智能体自我进化的关键一步:  TaskCraft实现复杂智能体任务的自动生成,TaskCraft: 智能体任务的自动生成框架及大规模合成数据集构建,"本文介绍了由OPPO研究院提出的TaskCraft框架，用于自动生成复杂智能体任务，解决当前智能体训练中高质量任务数据稀缺的问题。TaskCraft通过统一流程生成多工具协同的原子任务，并通过深度与宽度拓展构建多步骤推理任务，支持任务自动验证。基于该框架，研究团队构建了包含约41,000条任务的合成数据集，显著提升了智能体任务数据的规模与多样性，为通用智能体训练与评估提供了有力支持。",Agent,Other,,https://mp.weixin.qq.com/s/7OhnAVFxguFZzkkqSEZx5g
专知,2025-07-04 00:49:32,人工智能行业：2027年AI预测报告,2027年人工智能行业发展预测报告,本报告基于大量背景研究和专家访谈，预测未来十年超级人工智能将带来深远影响，甚至超过工业革命。OpenAI、DeepMind和Anthropic的领导者均预计通用人工智能将在未来五年内实现。报告详细描绘了多个发展场景，旨在引发社会对超级智能路径及其未来影响的广泛讨论，并强调当前社会尚未做好充分准备。,AGI,"OpenAI, DeepMind",Sam Altman,https://mp.weixin.qq.com/s/JNjUFa_KPcpaanTqjDyt3A
专知,2025-07-04 00:49:32,【ICML2025】用于可扩展持续强化学习的自组合策略,用于可扩展持续强化学习的自组合模块化策略架构,本文提出一种可增长且模块化的神经网络架构，通过选择性组合先前策略与当前模块策略，有效避免灾难性遗忘和任务间干扰，提升持续强化学习的扩展性和可塑性。该方法参数数量随任务线性增长，在连续控制和视觉任务基准测试中表现出优越的知识迁移能力和性能。,Agent,Other,,https://mp.weixin.qq.com/s/33_y231tD_IlRgZ8SBbmgw
专知,2025-07-04 00:49:32,必看！百篇“AI+军事” 智能防务报告资料汇编！,人工智能在军事智能防务领域的应用与发展综述,本文汇编了百余篇关于人工智能在军事领域的应用报告，涵盖无人机作战、智能指挥控制系统、多智能体协同作战、反无人机技术、军事大模型评估、战场态势感知及网络安全等多个方面。内容涉及美军、以色列及俄乌战场的最新技术动态，强调AI在提升军事决策、作战效率和战场智能化中的关键作用，展示了未来智能防务的发展趋势与挑战。,Agent,Other,,https://mp.weixin.qq.com/s/DgbKQx3BEXIlQk3LRvlHhg
专知,2025-07-04 00:49:32,2025必看AI干货!《大模型/AIGC/GPT-4/Transformer/DL/KG/NLP/CV AI+X》集合,2025年人工智能领域综述与前沿进展汇编,本文汇集了2025年人工智能领域的多项综述论文和研究进展，涵盖大语言模型、智能体、多模态模型、强化学习、知识图谱、视觉与遥感、机器人技术等多个方向。内容涉及基础理论、算法创新、安全风险、应用场景及未来机遇，重点介绍了来自全球顶尖高校和研究机构的博士论文及新书，反映了AI技术的最新趋势与挑战。,Agent,Meta,,https://mp.weixin.qq.com/s/2lL7krbe2k5BEBIQ0AcQiQ
AI研究前瞻,2025-07-04 13:53:13,7.4-1|短视频理解VLM模型；复杂场景下单目深度估计；视觉-语言-动作(VLA)模型综述；VLM跨模态自适应；放射学报告生成,Kwai Keye-VL多模态基础模型在短视频理解中的应用与性能提升,本文介绍了Kwai Keye-VL，一款基于Qwen3-8B语言模型和SigLIP视觉编码器的多模态基础模型，专注于短视频的深度理解。通过原生分辨率ViT架构、大规模高质量多模态数据集及多阶段渐进式训练策略，模型在短视频理解及通用视觉语言任务中表现出色，刷新多个公开基准成绩。研究还探讨了模型在时序推理和复杂逻辑推理方面的局限及未来优化方向。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/zxuyi0hObWQgZHt5i2btZw
新智元,2025-07-04 13:22:54,新天终启，万象智生——万年奇点时刻，谁将引爆中国ASI？,2025年智能爆炸与ASI发展动态综述,2025年AI领域迎来多项重大突破，包括DeepSeek-R1、谷歌AlphaEvolve和中国阿里Qwen3等关键技术发布，标志着智能爆炸奇点的到来。谷歌AlphaEvolve在数学和芯片设计领域实现自我优化，推动ASI（超人工智能）时代临近。AI技术在教育、医疗等多个领域展现出显著应用潜力，推动社会架构和生产力的深刻变革。新智元十周年峰会聚焦ASI纪元的开启，展望智能技术对人类文明的重塑。,AGI,"DeepMind, Meta, OpenAI, Alibaba","Daniel Kokotajlo, 陶哲轩, Elon Musk, Donald Trump",https://mp.weixin.qq.com/s/BetncnNvzcRRfNqZjDfmYA
量子位,2025-07-04 12:40:13,硅谷的企业级AI正在这样赚钱｜2025人工智能现状报告,2025年企业级人工智能现状及变现策略报告,本报告基于2025年对300名软件公司高管的调查，分析了企业级AI的模型选择、支出结构、产品阶段投入及定价模式。OpenAI模型依然领先，但多模型并行策略逐渐普及。AI人才成本高昂，基础设施投入持续增加。智能体应用广泛，AI原生公司在市场验证和规模化方面表现优异。报告揭示了AI产品战略进入价值转化新阶段，强调了自主工作流程和多模型架构的趋势，对企业AI战略调整具有重要参考价值。,Agent,OpenAI,,https://mp.weixin.qq.com/s/pf9G3yh1szZC8-UGlDQdyw
专知,2025-07-04 00:49:32,美陆军“项目融合”计划：推动大规模作战行动中的目标定位革新,美陆军“项目融合”计划：基于AI与云架构的师级目标定位能力提升,本文介绍了美陆军“项目融合”计划，通过整合人工智能、联合全域指挥控制（JADC2）平台及战术云架构，显著提升师级单位在大规模作战行动中的目标定位效率。该计划利用AI驱动的自动化工具和多域数据融合，缩短目标定位周期，增强传感器与射手的实时连接能力，并提升盟军间的互操作性。文章还探讨了该技术应用的未来潜力及面临的网络安全和人员适应挑战。,Other,Other,,https://mp.weixin.qq.com/s/PPbZzMojkVEC219MHM2-hA
新智元,2025-07-04 18:05:27,DeepSeek流量暴跌？AI大模型全球霸主离奇遇冷，外媒曝出真相,DeepSeek大模型流量变化与Token经济学分析,本文分析了中国大模型DeepSeek在自家平台流量暴跌与市场份额下滑的现象，揭示其背后Token经济学和模型分发策略的影响。尽管自家平台用户流失，DeepSeek在第三方平台的使用量却持续增长，反映出AI模型价值链和分发模式的变革。文章还介绍了Token定价与关键性能指标（KPI）如延迟、吞吐量和上下文窗口对模型服务的影响。,LLM,Other,,https://mp.weixin.qq.com/s/JDpIAa2y30vn5cjkUo6ZWg
机器之心,2025-07-04 16:59:39,以玩促学？游戏代码驱动数据合成，提升多模态大模型通用推理,基于游戏代码驱动的数据合成方法提升多模态大模型的通用推理能力,复旦NLP实验室与字节跳动智能服务团队提出Code2Logic方法，通过自动生成游戏代码并设计问答模板，批量合成多模态视觉推理数据，构建了大规模GameQA数据集。该方法利用游戏的规则性和因果推理链，低成本生成高质量推理数据，显著提升视觉语言模型在多种推理任务和通用基准上的表现，且训练效果优于传统几何推理数据集，展现出良好的泛化能力和迁移潜力。,Multimodal LLM,ByteDance,,https://mp.weixin.qq.com/s/-FBvd-2UYNtxWKZsi8uZaw
量子位,2025-07-04 15:02:52,14%论文都有AI代写？Nature：每7篇就有1篇藏有ChatGPT特征词,2024年生物医学论文中大语言模型辅助写作的使用现状与特征分析,Nature报道显示，2024年生物医学领域约14%的论文摘要含有大语言模型（LLM）特征词，反映出LLM在学术写作中的广泛应用。研究通过分析PubMed上150万篇摘要，发现LLM倾向使用多余的风格性动词和形容词，且不同学科和地区的LLM使用率存在显著差异。作者也开始调整写作以规避典型AI痕迹，导致检测难度增加。研究指出，LLM对学术产出的影响日益加深，但相关使用透明度仍不足。,LLM,Other,,https://mp.weixin.qq.com/s/xkA0mgYNapBB6tfTc1FyhQ
清华大学智能产业研究院,2025-07-04 14:10:15,AIR Newsletter Vol.9,清华大学智能产业研究院AIR最新动态与研究方向介绍,清华大学智能产业研究院（AIR）致力于利用人工智能技术推动产业升级和社会进步，重点聚焦智慧交通、智慧物联和智慧医疗三大领域。由张亚勤院士于2020年创立，AIR通过产学研结合，突破核心AI技术，培养智能产业人才。最新动态包括学术交流、夏令营启动及与Deepseek合作的推理奖励建模新方法等，展示了AIR在人工智能领域的持续创新与发展。,Other,"Microsoft, THU","张亚勤, 杨蛟龙, 饶安逸, 顾伟斌, 贾寅君, 龙思宇, 王皓",https://mp.weixin.qq.com/s/nxAdAW5DCNXoZMl9WakZZQ
