公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-09-07 04:33:02,大模型破译甲骨文创下新SOTA！复旦团队推出新框架,基于多模态大语言模型的可解释甲骨文破译框架及数据集构建,"复旦大学团队提出了一种结合部首识别与象形语义分析的多模态大语言模型框架，用于提升甲骨文破译的准确率和可解释性。团队构建了包含47,157个汉字的象形破译甲骨文数据集（PD-OBS），并设计了渐进式训练策略和部首-象形双重匹配机制，实现了在公开基准数据集上的新SOTA表现，特别在零样本破译任务中表现优异，为考古甲骨文研究提供了新的技术手段。",Multimodal LLM,Other,,https://mp.weixin.qq.com/s/4R9NvjKJSpqYyjUCd2RK3A
新智元,2025-09-07 04:00:30,陶哲轩都惊了！o3首战「AI奥数」碾压夺冠，开源军团仅差5分狂追OpenAI,OpenAI o3模型在第二届AI数学奥林匹克竞赛中表现优异，开源与闭源模型差距缩小,2025年第二届人工智能数学奥林匹克（AIMO2）竞赛中，OpenAI的o3模型首次参赛，在算力充足条件下取得47分高分，领先开源模型5分。比赛显示，开源模型与闭源模型在数学推理能力上的差距正在缩小。此次竞赛涵盖英国和美国数学奥林匹克难度题目，评测结果表明算力是影响模型表现的重要因素。报告强调开源模型的广泛可得性对科学复现性的重要性，同时指出闭源模型在推理性能上仍有优势，但成本考量使差距减小。,LLM,"OpenAI, Microsoft",陶哲轩,https://mp.weixin.qq.com/s/jtDXIvaIgD-H1jcu7JHUNg
新智元,2025-09-07 10:52:11,16岁创业，22岁做成百亿独角兽！3位高中同学帮大厂训AI年入1亿美金,年轻创业团队打造百亿美元AI训练数据公司Mercor，助力大型AI模型训练,Mercor由三位22岁高中同学创立，专注于为OpenAI等顶级AI实验室提供高技能专家训练师，推动AI模型训练。随着Meta收购Scale AI引发行业震荡，Mercor抓住机会快速成长，估值突破100亿美元，年收入达1亿美元。公司核心优势在于专业人才匹配和数据标注服务，成为AI训练数据领域的重要玩家。,Agent,"Meta, OpenAI","Alexandr Wang, Brendan Foody, Adarsh Hiremath, Surya Midha, Jack Dorsey, Larry Summers, Sundeep Jain",https://mp.weixin.qq.com/s/sjhTU4gCccgKAPR5473ORA
深度学习自然语言处理,2025-09-07 10:30:46,明天上午直播 | Agentic Web：以AI Agent编织下一代互联网,Agentic Web：基于AI智能体的下一代互联网架构与挑战,本文介绍了Agentic Web概念，强调AI智能体在构建智能体网络中的作用，实现用户数字操作自动化和智能化。文章提出了智能、互动和经济三维框架，分析了智能体网络的技术基础、架构挑战及潜在应用，并探讨了社会风险与治理问题。通过专家分享，展望了未来开放、安全的智能生态系统发展方向。,Agent,Microsoft,"杨滢轩, 张伟楠, 温颖, 华文越, 张永锋",https://mp.weixin.qq.com/s/JjJBbBbLGKlYI82apazO-g
大数据文摘,2025-09-07 09:11:09,Aivilization 深度体验：亲手造了一个 AI 社畜，不睡觉不恋爱，卷生卷死,Aivilization：基于多智能体的虚拟社群模拟平台体验报告,本文介绍了由香港科技大学开发的Aivilization项目，该项目构建了一个由两万多个AI智能体组成的虚拟小镇，用户可定制智能体的外貌、性格和目标，观察其在虚拟环境中的成长与互动。平台结合游戏与数据分析模式，强调智能体的自主行为和价值观体现，反映了现实社会中的竞争与生存压力。该项目展示了多智能体系统在模拟社会行为和价值观冲突中的应用潜力。,Agent,Other,,https://mp.weixin.qq.com/s/ckOBO2FgDb9dJr7X6L8iBw
机器之心,2025-09-07 08:20:49,Claude不让我们用！国产平替能顶上吗？,国产大模型在AI代码生成领域的最新进展与挑战,本文报道了Anthropic旗下Claude模型在部分地区限制使用背景下，国产大模型如月之暗面的Kimi-K2-0905和阿里的Qwen3-Max-Preview在代码生成领域的技术突破与市场表现。Kimi-K2-0905在长代码生成、工具调用及API兼容性方面表现突出，且具备价格优势，成为Claude的有力竞争者。文章还提及国内厂商在AI编程领域的不同发展策略，反映出国产模型在全球AI代码生成竞争格局中的崛起。,LLM,"Alibaba, Tencent, ByteDance",Karpathy,https://mp.weixin.qq.com/s/w2MqwtrABzXFsliGpen9LA
机器之心,2025-09-07 08:20:49,SceneSplat: 基于3DGS的场景理解和视觉语言预训练，让3D高斯「听懂人话」的一跃,SceneSplat: 基于3D高斯表示的室内场景理解与视觉语言预训练方法,本文提出了SceneSplat，一种在3D高斯点云（3DGS）上原生运行的端到端大规模室内场景理解方法。通过构建包含7916个场景的SceneSplat-7K数据集，结合视觉-语言预训练和自监督学习，模型实现了开放词汇的语义分割和识别。该方法无需依赖2D或文本模态，支持直接从3D数据中学习丰富的语义表示，达到了先进的性能水平。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/_yKgZrDx8BcN9RHJMMVJlw
量子位,2025-09-07 04:33:02,深度长文AI一键生成：实测字节扣子空间新功能,字节扣子空间深度长文写作功能实测分析,本文评测了字节跳动推出的扣子空间深度长文写作功能，涵盖学术论文、社会议题、情感博客等多种文本生成场景。结果显示，该工具在资料整合、一键优化提示词及参考文献链接方面表现优异，适合内容为核心的自媒体深度写作，但在故事创作上存在一定局限。文章还介绍了其支持多格式下载及配图生成等辅助功能，体现了AI写作工具在提升写作效率和内容质量方面的潜力。,LLM,ByteDance,,https://mp.weixin.qq.com/s/GKWL9sF9hK7-7PhG55B9Xg
AINLP,2025-09-07 12:11:31,“猫猫指令”又火了！加一句“猫大部分时间在睡觉”，轻松毁掉大模型的理性,利用自动化攻击系统揭示大语言模型理性推理的脆弱性,本文介绍了一项针对大语言模型的自动化攻击研究，利用“猫猫级”废话干扰模型推理能力，导致数学题错误率显著上升。研究团队设计了名为CatAttack的三模型协作系统，高效发现并验证扰乱语句，攻击成功率达35%。该攻击不仅降低模型准确率，还显著增加生成文本长度和计算资源消耗，表现出类似拒绝服务攻击的效果。研究指出大模型缺乏语义隔离能力，初步防御方法存在局限性。,LLM,Other,,https://mp.weixin.qq.com/s/ZQyejHJQ-l_PA6UaqH_XmQ
AINLP,2025-09-07 12:11:31,开源可强化学习训练的套用模版的AI生成PPT,基于强化学习的AI智能PPT生成系统设计与实现,本文介绍了一款名为TrainPPTAgent的开源智能演示文稿生成工具，利用大语言模型结合GRPO强化学习方法，实现主题输入后自动生成结构合理且内容丰富的PPT大纲及逐页内容。系统采用前后端分离架构，前端基于Vue.js，后端使用Python框架，支持多模板选择和流式内容生成，提升用户交互体验。项目代码及训练方法均开源，便于研究与应用推广。,Agent,Other,,https://mp.weixin.qq.com/s/b05wLoY0-WW8A_URksEIbA
DASOU,2025-09-07 11:41:58,高校预警！这类论文，评职称一律不认,高校职称评审中论文期刊预警制度及其影响分析,文章介绍了高校对教师职称申报中论文发表期刊的严格管理，强调发表在预警期刊的论文将不被认可。文中详细阐述了预警期刊的判定标准、负面清单内容及正规期刊的识别方法，同时分析了学者选择问题期刊发表论文的动因，指出学术评价体系压力和职业发展焦虑是主要原因。多所高校已将预警期刊制度纳入职称评审、项目申报等核心环节，提醒教师谨慎投稿以维护科研诚信。,Other,Other,,https://mp.weixin.qq.com/s/4mH-PaM-k1Z8Bojn9iBt4Q
DASOU,2025-09-07 11:41:58,DeepSeek: 剑指智能体,DeepSeek智能体能力升级及未来发展展望,DeepSeek正开发具备更强Agent能力的新模型，预计2025年年底发布。最新版本DeepSeek-V3.1通过混合推理架构和Post-Training优化，显著提升了工具使用和智能体任务表现，尤其在编程智能体和搜索智能体测评中表现优异。业内普遍关注其即将推出的“R2”模型，预计能实现复杂操作执行及自我进化。该进展标志着智能体技术迈入新阶段，推动大模型行业持续活跃。,Agent,Other,吴恩达,https://mp.weixin.qq.com/s/1m3JUurWJs8x3KGetQxUmQ
机智流,2025-09-07 11:30:55,AI 图片生成大乱斗！字节、阿里、AILab等8月ImageGen方向论文盘点,2025年8月AI图片生成领域关键论文综述,本文盘点了2025年8月AI图片生成方向的代表性论文，涵盖Qwen-Image的多阶段文本合成与双编码机制，NextStep-1基于连续图像token的自回归生成方法，以及Pref-GRPO提出的基于成对偏好奖励的稳定强化学习策略。文章重点分析了各模型在文本渲染、图像编辑和多模态交互等任务中的性能提升及技术创新，反映了当前AI视觉生成技术向精准图文对齐和多模态交互的趋势。,Multimodal LLM,"ByteDance, Alibaba, Tencent",,https://mp.weixin.qq.com/s/LWzsf_9QuZ7rFH4GI6eO-Q
具身智能之心,2025-09-07 10:23:38,面向VLA方向的1v6科研论文辅导小班课来啦~,面向具身智能领域的Vision-Language-Action科研辅导课程介绍,本文介绍了面向具身智能领域的Vision-Language-Action（VLA）科研辅导小班课程，涵盖VLA模型的理论基础、前沿技术及实际应用。课程内容包括多模态感知融合、长期规划、世界模型构建及大型语言模型与机器人控制的结合，旨在培养学生独立开展学术研究的能力，支持从理论到实践的全链路训练，帮助学生掌握科研方法、实验设计及论文写作，推动具身智能领域的研究与应用发展。,Embodied AI,Tencent,,https://mp.weixin.qq.com/s/1QQN4fhkIe0_o-iZurIMNQ
