公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器学习算法与自然语言处理,2025-09-07 23:47:26,视觉-语言-动作（VLA）模型的前世今生,视觉-语言-动作模型（VLA）的发展与挑战,本文综述了视觉-语言-动作模型（VLA）的发展历程及其在具身智能领域的应用。VLA通过端到端架构整合视觉、语言与动作模态，实现机器人从感知到动作的直接映射，提升了泛化能力和语义理解。文章分析了VLA技术路线的多样化及其面临的可解释性、实时性和训练难题，展望了未来VLA在空间感知、场景探索及多机器人协作中的潜力，强调其将推动人工智能从虚拟助手向实体伙伴的转变。,Embodied AI,DeepMind,"王寄哲, 张伟男, 刘挺",https://mp.weixin.qq.com/s/U2sMTItt2laY_ZQaDW3a3A
量子位,2025-09-08 06:47:34,Meta超级智能实验室首篇论文：重新定义RAG,Meta超级智能实验室提出REFRAG框架优化RAG解码效率,Meta超级智能实验室发布首篇论文，提出REFRAG框架，通过压缩、感知和扩展三步优化RAG（检索增强生成）模型的解码过程。该方法利用块嵌入压缩上下文，结合强化学习策略选择关键文本块，显著降低计算负载，实现首字生成延迟最高加速30倍，同时保持模型性能无损，提升了长上下文处理能力。,LLM,Meta,,https://mp.weixin.qq.com/s/ftP3-qoUcO5hNEdmwjFZVw
机器之心,2025-09-08 06:19:28,全球图生视频榜单第一，爱诗科技PixVerse V5如何改变一亿用户的视频创作,爱诗科技PixVerse V5视频生成模型技术及应用分析,爱诗科技发布的PixVerse V5视频生成大模型在图生视频领域全球排名第一，具备智能理解、极速生成和更逼真自然的三大核心优势。该模型支持分钟级到秒级的视频生成，提升了创作效率和视频质量。PixVerse平台通过创新的Agent创作助手功能，降低了用户创作门槛，推动了AI视频创作的普及和创新，全球用户数突破一亿，展现出强大的市场影响力和技术实力。,Agent,Other,,https://mp.weixin.qq.com/s/Sk5lEfj-1R5zhV6tNVPI2A
机器之心,2025-09-08 06:19:28,扎克伯格的豪赌初见成效？Meta新方法让LLM长上下文处理提速30倍,Meta提出REFRAG框架显著提升长上下文LLM处理效率,Meta Superintelligence Labs提出REFRAG，一种基于压缩和选择性注意力机制的高效解码框架，有效解决了长上下文大语言模型处理中的计算和内存瓶颈。该方法通过将长文本压缩为块向量并利用强化学习策略挑选关键信息，实现了最高30倍的生成速度提升和16倍的上下文扩展，同时保持甚至提升了模型准确率。REFRAG在RAG、多轮对话及长文档摘要任务中表现出显著优势，推动了大规模长上下文处理的实际应用可能。,LLM,Meta,Mark Zuckerberg,https://mp.weixin.qq.com/s/q-T8xtQNqmqj6PkXfASBsA
机器之心,2025-09-08 06:19:28,具身VLA后训练：TeleAI提出潜空间引导的VLA跨本体泛化方法,具身视觉-语言-动作模型的潜空间引导跨本体泛化方法,本文提出了TeleAI具身智能团队研发的“对齐-引导-泛化”（ATE）框架，解决视觉-语言-动作（VLA）模型在跨本体适配中的动作分布失配问题。该方法通过在统一潜空间中对齐动作分布，并利用可微分类器引导后训练阶段策略更新，实现了无需改动模型架构即可高效适配目标本体，显著提升了样本和训练效率，适配主流扩散和流匹配VLA模型，推动了具身AI模型的跨本体泛化能力提升。,Embodied AI,Other,,https://mp.weixin.qq.com/s/NChG3VeyMaKhJi61X_ON_A
PaperWeekly,2025-09-08 05:31:38,导师放养真的会毁掉一个人……,科研辅导服务助力提升论文质量与发表效率,文章探讨了当前科研环境中导师指导不足带来的挑战，介绍了咕泡科技提供的一站式科研辅导服务。该服务汇聚计算机领域多位顶会获奖专家，提供从选题、实验设计、创新点提炼到论文润色和投稿的全流程指导，帮助科研人员高效完成高水平论文发表。适合毕业生、职场科研人员及申请名校的学生，旨在提升学术能力和论文质量。,Other,Other,,https://mp.weixin.qq.com/s/AycW7XSXGqdK6tAr-JAWuQ
PaperWeekly,2025-09-08 05:31:38,Focal Loss也能无监督？北大×港中文团队用“双重不确定性优化”提升鲁棒3D感知,基于双重不确定性优化的无监督Focal Loss提升单目3D目标检测鲁棒性,本文提出了DUO框架，通过融合语义不确定性与几何不确定性，实现了无监督版本的Focal Loss及语义引导的几何约束，显著提升了单目3D检测模型在雨夜、雾天等分布外场景下的泛化能力。该方法在KITTI和nuScenes数据集上表现优异，验证了语义与几何不确定性协同优化的正反馈效应。,Other,PKU,,https://mp.weixin.qq.com/s/e8-_IZI2kLCIfNDdYwiYww
PaperWeekly,2025-09-08 05:31:38,给RL装上“防抖器”！GRPO稳化版来了：更高熵、更低KL、更稳更新,基于几何平均的策略优化方法GMPO提升强化学习训练稳定性,本文介绍了几何平均策略优化（GMPO），作为组相对策略优化（GRPO）的稳定化版本，针对强化学习在大型语言模型微调中的训练不稳定问题提出解决方案。GMPO通过优化几何平均奖励替代算术平均，减少极端重要性采样比率的影响，提升训练过程的稳定性和模型泛化能力。文章详细分析了GMPO的理论基础、实现细节及其相较于GRPO的优势，并通过实验验证了其更稳健的更新表现。,LLM,Other,,https://mp.weixin.qq.com/s/aHYw0lbPVPHYBCZ7YMSJJg
机器学习POD,2025-09-08 05:03:02,Qwen提出LPPO框架，通过PG-Sampling和LP-Weighting解决数据稀缺与训练效率瓶颈,LPPO框架：基于样本动态优化提升大语言模型推理能力,本文介绍了由浙江大学和阿里巴巴通义实验室提出的LPPO框架，该框架通过前缀引导采样（PG-Sampling）和学习进程加权（LP-Weighting）两种技术，动态调整训练策略，解决了大语言模型在数据稀缺和训练效率上的瓶颈。LPPO借鉴人类学习过程，聚焦模型学习进步的样本，实现了从数据为中心向样本为中心的转变，提升了模型的推理能力和训练效果。,LLM,Alibaba,,https://mp.weixin.qq.com/s/vhwB0lmTne2i1OKrg-OeEg
量子位,2025-09-08 05:01:04,开放全栈！超越π0，具身智能基础大模型迎来真·开源，开发者狂喜,WALL-OSS开源：端到端多模态具身智能基础大模型的技术进展,WALL-OSS是一款4.2B参数规模的开源具身智能基础大模型，融合语言、视觉和动作多模态输入输出，具备优异的泛化能力和推理执行能力。该模型采用统一Transformer架构和专家分流机制，实现模态统一和端到端优化，解决了具身智能领域的模态统一、动作精度与泛化能力三难问题。由自变量机器人团队开发，获得阿里云等多家机构近10亿元融资，支持在RTX 4090级别算力上训练和部署，适用于多场景机器人应用。,Embodied AI,Alibaba,,https://mp.weixin.qq.com/s/w_76I2DuNdMneyjN6IMCEQ
量子位,2025-09-08 05:01:04,OpenAI内部大重组！模型行为团队并入Post Training，负责人另起炉灶,OpenAI模型行为团队重组及新研究团队OAI Labs成立,OpenAI对其模型行为团队进行重组，将约14名成员并入Post Training团队，强化模型个性与核心性能的协同迭代。同时，原模型行为团队负责人Joanne Jang成立新团队OAI Labs，专注于探索人与AI协作的新交互范式，涵盖多模态交互工具和行为调优机制。此次调整体现了OpenAI对模型人格设计与性能提升的重视，并伴随应用部门和研究部门的人事调整。,LLM,OpenAI,"Joanne Jang, Mark Chen, Max Schwarzer, Fidji Simo, Nick Turley, Vijaye Raji, Kevin Weil",https://mp.weixin.qq.com/s/ykNiSNBSdU7_WdpUsJl2RA
量子位,2025-09-08 05:01:04,英伟达推出通用深度研究系统，可接入任何LLM，支持个人定制,英伟达发布通用深度研究系统支持任意大语言模型与个性化定制,英伟达推出了通用深度研究（UDR）系统，支持用户通过自然语言定义和编程自定义研究策略，能够接入任何大语言模型（LLM），实现灵活组合和高效执行。该系统将研究逻辑与语言模型解耦，提升计算效率并降低资源消耗。UDR具备用户可控的策略驱动界面，支持实时进度更新和策略调整。当前系统仍处于原型阶段，存在策略准确性和实时干预限制，未来将探索策略库定制和智能体控制等改进方案。,Agent,Other,,https://mp.weixin.qq.com/s/i6gn7u8ffZNgLeZ0FTUG0g
量子位,2025-09-08 05:01:04,大模型破译甲骨文创下新SOTA！复旦团队推出新框架,基于多模态大语言模型的可解释甲骨文破译框架及数据集构建,"复旦大学团队提出了一种结合部首识别与象形语义分析的多模态大语言模型，用于提升甲骨文破译的准确率和可解释性。该方法在公开基准数据集上实现了新SOTA表现，并具备优异的零样本破译能力。团队构建了包含47,157个汉字的象形破译甲骨文数据集（PD-OBS），并设计了渐进式训练策略和部首-象形双重匹配机制，显著提升模型的泛化和推理能力，为考古破译工作提供了新的技术支持。",Multimodal LLM,Other,,https://mp.weixin.qq.com/s/JCP5ggupfPmVbwRWwRPW4w
AI研究前瞻,2025-09-08 04:36:15,9.8-1|LLM废话文学理解能力评估；基于学术研讨语料的深度研究智能体能力评估；LLM逆向指令遵循能力，打破训练偏见,基于多语言Drivelology数据集的大型语言模型废话文学理解能力评估,本文首次系统定义并研究了Drivelology语言现象，构建了包含多语言样本的DRIVELHUB评测基准，设计多维度任务评估大型语言模型对复杂隐含语义文本的理解能力。实验揭示当前主流模型在处理多层语义和文化隐喻方面的不足，强调文化背景和非线性推理对模型理解的重要性，推动了对模型语用能力的认知边界认识。,LLM,Other,,https://mp.weixin.qq.com/s/LdkgU2EPV_4PIQKaKsbkbw
AI研究前瞻,2025-09-08 04:36:15,9.8-2|统一模型后训练的视角，统一策略梯度估计，混合后训练方法；密集长推理数据合成框架，高质量种子数据集,统一策略梯度估计与混合后续训练方法提升大型语言模型推理能力,本文提出了统一策略梯度估计器（UPGE）框架，统一了监督微调与强化学习的梯度计算，设计了基于该框架的混合后续训练算法（HPT），动态调整训练信号以提升模型推理能力和泛化性能。通过在多种规模的Qwen和LLaMA模型上进行数学推理及分布外任务测试，HPT显著优于传统训练方法，展示了良好的通用性和效率。研究为大型语言模型后续训练提供了理论与实践的新视角。,LLM,"Shanghai AI Lab, Tencent, THU",,https://mp.weixin.qq.com/s/Pjy3oJJqkSygBNfmI5wSVw
AI研究前瞻,2025-09-08 04:36:15,9.8-3|图像编辑模型几何估计；概率流与状态转移恒等式，灵活步数扩散；流模型3D生成；零样本肖像动画生成；SVG到CAD学习,基于图像编辑模型的单目密集几何估计及零样本深度法线预测框架FE2E,本文提出FE2E框架，利用基于Diffusion Transformer架构的图像编辑模型，实现单目图像的零样本密集几何估计。通过一致速度流匹配训练目标和对数量化策略，提升训练稳定性和推理效率。该方法支持深度与法线的联合估计，显著优于传统生成模型和数据驱动方法，在多个数据集上表现出优异的泛化能力和数据效率，展示了编辑模型在几何预测任务中的潜力。,Diffusion Model,Alibaba,,https://mp.weixin.qq.com/s/FHcxydm3rtpDjC6oMIeJag
AI研究前瞻,2025-09-08 04:36:15,9.8-4|多模态与专用模型应用：使用LLM中间层投影进行零样本命名实体检索；强化学习驱动的多轮视频理解推理框架,基于LLM中间层投影的零样本命名实体检索方法及多轮视频理解推理框架,本文提出NER Retriever框架，利用大型语言模型中间层的Value向量作为细粒度实体语义表示，通过轻量级对比学习投影模块实现零样本命名实体检索。该方法显著提升了细粒度和低上下文实体检索性能，支持动态开放式实体类型查询，且在存储和检索效率上表现优异。实验在多个公开基准数据集上验证了其优越性，展示了中间层表示和对比学习在实体检索中的关键作用。,LLM,Other,,https://mp.weixin.qq.com/s/GKERfO5u1o2MOLDC83ZHzw
新智元,2025-09-08 04:11:37,刚刚，光刻机巨头ASML杀入AI！豪掷15亿押注「欧版OpenAI」，成最大股东,ASML领投法国AI初创Mistral AI，推动欧版OpenAI发展,光刻机巨头ASML投资15亿美元成为法国AI初创公司Mistral AI最大股东，助力其成为欧洲最有价值的AI公司。Mistral AI以开源大语言模型技术为核心，致力于让前沿AI技术普及至大众。此次合作不仅是财务支持，更是欧洲科技自主战略布局，结合ASML的芯片制造优势与Mistral的AI能力，推动芯片制造和AI技术的深度融合。,LLM,"DeepMind, Meta","Timothée Lacroix, Guillaume Lample, Arthur Mensch",https://mp.weixin.qq.com/s/ay0nTvxTWqevXBxLczyLYA
深度学习自然语言处理,2025-09-08 09:36:45,斯坦福提出新的RL范式，让3B模型的Agent超越Claude、GPT-4,基于强化学习的机器学习工程代理优化及小模型性能提升研究,本文介绍了斯坦福提出的一种利用强化学习优化机器学习工程代理的新范式。通过持续时间感知的梯度更新方法，解决了动作执行时间差异导致的优化偏差问题。实验表明，经过强化学习训练的3B参数小模型在多个Kaggle任务中性能超越了更大参数的顶级大模型。文章还分析了稀疏奖励信号对学习的挑战，并探讨了相应的解决策略。,Agent,Other,,https://mp.weixin.qq.com/s/PTx0mQ_qNOV3dh_uWwK0cQ
深度学习自然语言处理,2025-09-08 09:36:45,直播预约 | 能量视角下的LLM对齐：从训练到推理的统一理解,能量视角下大语言模型对齐的统一框架研究,本文介绍了基于能量模型视角的大语言模型对齐方法，统一了训练阶段和推理阶段的对齐策略。训练阶段通过Direct Imitation Learning框架揭示了RLHF与模仿学习的内在联系，推理阶段提出了Simple Energy Adaptation方法，实现了在连续空间中高效采样以提升对齐效果。该方法有效缓解了浅对齐问题，并增强了模型在对抗场景下的鲁棒性。,LLM,Other,"袁一歌, 薛博阳",https://mp.weixin.qq.com/s/o5yqBFrXuogAQSmODxgxdg
机器之心,2025-09-08 09:24:15,Hinton自曝：前女友提分手，用ChatGPT列出自己「七宗罪」,Geoffrey Hinton谈AI在个人生活中的应用及其潜在风险,人工智能专家Geoffrey Hinton分享了他使用ChatGPT处理个人关系的趣闻，并强调AI正深入人类生活各方面。他重申了对AI潜在威胁的担忧，指出AI可能导致大规模失业和社会不平等，并警告超级智能可能带来的毁灭性风险。Hinton还澄清了自己离开谷歌的原因，强调对AI风险的关注是基于责任感而非炒作。文章反映了AI技术发展带来的机遇与挑战，以及监管和伦理的重要性。,LLM,OpenAI,Geoffrey Hinton,https://mp.weixin.qq.com/s/GkthzDcnDYLCo_-UeaA2Rw
机器之心,2025-09-08 09:24:15,从「会说」迈向「会做」，LLM下半场：Agentic强化学习范式综述,Agentic强化学习范式综述：推动大语言模型从被动对齐到主动决策,本文综述了大语言模型（LLM）训练范式从基于偏好的强化学习（PBRFT）向Agentic强化学习（Agentic RL）的转变。Agentic RL使LLM具备多步交互、环境规划和持续学习能力，推动其从单步文本生成器进化为主动决策智能体。文章系统梳理了Agentic RL的理论框架、核心能力模块及未来挑战，涵盖规划、工具使用、记忆、自我改进、推理和感知六大能力，汇总了500+相关研究成果，反映了该领域的最新进展与趋势。,Agent,"Shanghai AI Lab, ByteDance, Meta, THU","张桂彬, 耿鹤嘉, 于晓航, 白磊, 尹榛菲",https://mp.weixin.qq.com/s/4pxol6OmgXAlzsj_Zx5yQA
机器之心,2025-09-08 09:17:40,字节Seedream 4.0将全量开放！抢先评测来了，我们摸索出AI生图20种「邪修」玩法,字节跳动Seedream 4.0多模态图像生成模型评测报告,字节跳动最新发布的Seedream 4.0模型支持多模态输入，实现文本生成图像、图像编辑及组图生成等功能，提升了主体一致性和生成速度，最高支持4K分辨率输出。该模型具备深度意图理解和多图融合能力，能够精准还原细节并实现自然构图，显著增强了用户的创作自由度和效率。Seedream 4.0预计将通过豆包、即梦平台及火山引擎对外开放，推动多模态自由创作的发展。,Multimodal LLM,ByteDance,,https://mp.weixin.qq.com/s/m6NMdvxyS_eFxdG3T3wGNg
新智元,2025-09-08 09:00:32,2025年了，AI还看不懂时钟！90%人都能答对，顶尖AI全军覆没,基于ClockBench基准测试的大语言模型模拟时钟视觉理解能力评估,本文介绍了ClockBench视觉基准测试，该测试评估AI模型读取模拟时钟的能力。结果显示，人类平均准确率为89.1%，而11个主流大模型最高仅达13.3%。测试涵盖时间判断、加减、指针旋转及时区转换四类任务，揭示当前大语言模型在视觉推理与时间理解方面的显著局限。研究指出，训练数据不足和视觉结构难以映射为文本是主要瓶颈，提示未来需探索新范式提升模型的视觉推理能力。,Multimodal LLM,Other,Alek Safar,https://mp.weixin.qq.com/s/yZmsXAuIU8Y-c_kJTNvD2w
新智元,2025-09-08 09:00:32,OpenAI五年内狂烧1150亿美元应战！年营收将达2000亿美元,OpenAI未来五年投资与营收预测分析报告,OpenAI计划在未来五年投入1150亿美元，主要用于建设自有数据中心和算力基础设施，预计2030年年营收将达到2000亿美元。ChatGPT作为主要收入来源，贡献显著增长。公司面临高昂的人才成本和算力需求，同时探索多元化盈利模式。微软为主要外部股东，资本市场对OpenAI估值持续看好。OpenAI正逐步自研服务器芯片，强化算力自主能力，以应对激烈的市场竞争和未来发展需求。,LLM,"OpenAI, Microsoft, Meta",,https://mp.weixin.qq.com/s/cK6a4slFv8y2zzvn9DHvcw
量子位,2025-09-08 08:26:37,Hinton万万没想到，前女友用ChatGPT跟他闹分手,Geoffrey Hinton谈AI发展及其个人经历的最新访谈,本文报道了人工智能领域先驱Geoffrey Hinton在接受《金融时报》采访时分享的个人趣闻及对AI未来的看法。Hinton透露其前女友曾用ChatGPT分手，并表达了对AI安全与控制的持续关注，提出人类应与AI建立类似母婴的亲密共生关系。此外，他谈及退休原因、对AI在医疗和教育领域的期待，以及对AI可能加剧社会不平等的担忧。Hinton同时表示，AI作为辅助工具具有价值，未来充满不确定性。,AGI,Other,"Geoffrey Hinton, Ilya Sutskever, Sam Altman, Elon Musk",https://mp.weixin.qq.com/s/8w49wkdb6VyIPNHJCOEFmQ
量子位,2025-09-08 08:26:37,OpenAI新幻觉论文惹争议！GPT-5拉胯是测试基准有问题？？,OpenAI关于语言模型幻觉的评估机制研究及其对GPT-5表现的影响分析,OpenAI最新论文探讨了大语言模型产生幻觉的原因，指出当前训练和评估机制偏向奖励“大胆猜测”而非承认不确定，导致模型频繁生成错误但自信的答案。论文建议更新评估指标，鼓励模型诚实表达不确定性，减少幻觉现象。GPT-5因较少猜测而在传统准确率评测中表现不佳，引发对测试基准合理性的讨论。研究还涉及语言模型的训练目标及其内在局限，强调幻觉问题的复杂性和评估方法的重要性。,LLM,OpenAI,,https://mp.weixin.qq.com/s/gdOAAsOW5HQCSrse5_4ggQ
减论,2025-09-08 13:39:20,【9.8-arXiv】港大发布Inpaint4Drag！,2025年9月8日arXiv计算机视觉领域最新研究综述,本文综述了2025年9月8日arXiv计算机视觉领域约69篇新论文，涵盖视觉定位、视频字幕生成、图像编辑、遥感云检测、符号图形程序生成、相机位姿预测、界面元素解析、多智能体交互仿真及光流估计等多个方向。重点介绍了香港大学提出的Inpaint4Drag基于像素空间双向扭曲与图像修复的实时拖拽图像编辑方法，及其他高校和企业的创新技术与开源代码，展示了当前视觉AI技术的多样化发展趋势。,Other,Other,,https://mp.weixin.qq.com/s/6wnJcvA3QI1-SIe5v9tN_w
减论,2025-09-08 13:39:20,【视频arXiv减辑】cs.CV（9月8日）,2025年9月8日计算机视觉领域最新视频论文精选,本文为2025年9月8日发布的计算机视觉领域视频论文精选，内容涵盖最新的研究进展和技术方法。文章主要以代码片段形式展示，未包含具体研究细节或机构信息，旨在为读者提供前沿视觉计算研究的快速浏览。,Other,Other,,https://mp.weixin.qq.com/s/J3_71_YuYUnAuef1Wmd7gw
机智流,2025-09-08 13:36:37,AI图生图大乱斗｜谷歌nano-banana、OpenAI、字节Seedream 4.0、阿里Qwen,超大模型训练引擎XTuner V1开源及多模型图像生成能力对比,文章介绍了书生大模型团队开源的超大模型训练方案XTuner V1，该引擎在Ascend A3 NPU超节点上实现了超越NVIDIA H800的训练吞吐和MFU表现。基于此，文章对谷歌nano-banana、OpenAI GPT-5、字节Seedream 4.0和阿里Qwen等多款模型的图像生成与编辑能力进行了对比测试，最终选定nano-banana生成的图像作为宣传作品。,Multimodal LLM,"OpenAI, ByteDance, Alibaba",,https://mp.weixin.qq.com/s/gwhdQUCui4bIVxGJgMoCpA
