公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-10-07 04:40:01,ChatGPT内嵌App！OpenAI开发者日全览，Agent工具链+应用生态+模型API多箭齐发,OpenAI发布ChatGPT内嵌App及AgentKit工具链，推动应用生态与模型API发展,OpenAI在2025开发者日发布多项新品，包括ChatGPT内嵌多款应用（如Coursera、Canva等），支持用户通过对话调用应用功能。推出AgentKit工具包，提供可视化Agent构建、连接管理和聊天界面嵌入模块，提升智能体开发效率。Codex编程工具全面可用，支持快速代码生成。新模型如Sora 2、GPT-5 Pro通过API开放。OpenAI还增强了智能体性能评估功能，推动应用生态和开发者工具的完善。,Agent,OpenAI,Steven Heidel,https://mp.weixin.qq.com/s/Qo8nBiNqaismCJawBi0yRw
量子位,2025-10-07 04:40:01,OpenAI拿下10%股权，AMD一夜暴涨634亿美元,OpenAI与AMD达成战略合作，OpenAI获AMD约10%股权并部署6GW GPU算力,OpenAI与AMD宣布战略合作，OpenAI将未来数年内部署总计6GW的AMD GPU算力，首批1GW将于2026年下半年开始部署。作为合作一部分，AMD向OpenAI发行认股权证，允许其以极低价格最多购买1.6亿股普通股，若全部行权，OpenAI将持有AMD约10%股份。此次合作有助于OpenAI降低对英伟达的依赖，同时推动AMD在AI芯片市场的份额提升。资本市场对消息反应积极，AMD市值大幅上涨。,Other,OpenAI,"Sam Altman, 苏姿丰",https://mp.weixin.qq.com/s/4jix54Pe3xnMwIBmUTGw4Q
量子位,2025-10-07 04:40:01,2025人工智能年度评选启动！3大维度5类奖项，正在寻找AI+时代领航者,2025人工智能年度评选启动，聚焦企业、产品与人物三大维度,量子位启动2025人工智能年度榜单评选，涵盖企业、产品和人物三大维度，设立五类奖项。评选面向中国市场，旨在表彰在技术创新、市场落地及行业引领方面表现突出的AI企业、创业公司、产品、解决方案及行业领军人物。报名截止至2025年11月17日，结果将在MEET2026智能未来大会公布。,Other,Other,,https://mp.weixin.qq.com/s/qTbdk23z1QMf0vU3dVdEAQ
老刘说NLP,2025-10-07 04:05:50,GraphRAG中的图谱按需构建、推理思路及可用迭代检索策略,GraphRAG中的动态图谱构建与迭代检索策略研究,本文分析了GraphRAG在知识图谱动态构建及多轮迭代检索中的关键技术。介绍了StepChain GraphRAG方案，通过增量式图谱构建、复杂查询拆分、广度优先推理检索及增量图更新，实现按需构建和动态推理。文章还探讨了迭代检索策略在提升检索相关性和推理效果中的作用及挑战，指出多轮迭代带来的收益递减问题及优化方向，结合具体实验数据评估了方法的效率和效果。,LLM,Other,,https://mp.weixin.qq.com/s/6Y-jpBHKeZNRyd79P2rRcg
量子位,2025-10-07 10:55:33,2025诺贝尔物理学奖颁给了谷歌量子计算机打造者,2025年诺贝尔物理学奖授予超导量子计算领域三位科学家,2025年诺贝尔物理学奖授予John Clarke、Michel H. Devoret和John M. Martinis，以表彰他们在电路中发现宏观量子力学隧穿效应和能量量子化现象的贡献。John M. Martinis曾领导谷歌量子计算团队，推动了53量子比特处理器实现量子霸权。三位科学家在超导量子电路与量子比特技术领域的开创性工作，为量子计算和量子信息科学奠定了坚实基础。,Other,Other,"John Clarke, Michel H. Devoret, John M. Martinis",https://mp.weixin.qq.com/s/7ngYkDXChEcuvZHyl905Mw
机器之心,2025-10-07 10:53:02,2025诺贝尔物理学奖花落宏观量子隧穿：他们在实验中「造出」了薛定谔的猫,2025年诺贝尔物理学奖：宏观量子隧穿效应的实验验证,2025年诺贝尔物理学奖授予John Clarke、Michel H. Devoret和John M. Martinis，以表彰他们在电路中发现宏观量子隧穿和能量量子化的实验成果。他们通过超导电子系统展示了量子隧穿效应在宏观尺度的实现，为量子计算、量子密码学和量子传感器等下一代量子技术奠定了基础。该研究突破了传统量子力学仅适用于微观粒子的限制，证明了量子现象可在较大系统中被观测和控制。,Other,Other,,https://mp.weixin.qq.com/s/uBYkLOwGqGSM911VvWY_1Q
机智流,2025-10-07 09:56:30,刚刚，25年诺贝尔物理学奖揭幕！,2025年诺贝尔物理学奖揭晓,本文简要报道了2025年诺贝尔物理学奖的揭晓情况，介绍了获奖的背景和意义。文章未详细说明获奖者及其具体贡献，但强调了该奖项在物理学领域的重要性和影响力。,Other,Other,,https://mp.weixin.qq.com/s/imAmWEJuyGlDzZtenvg_vA
深度学习自然语言处理,2025-10-07 08:39:57,线下·北京 | RL前沿理论与落地经验深度分享会,北京线下强化学习前沿理论与应用分享会通知,NICE将于2025年10月18日在北京通用人工智能研究院举办首场线下分享会，聚焦强化学习（RL）及其在LLM、Agent和具身AI等领域的前沿理论与落地实践。活动邀请来自清华、北大、中科院、港中文等高校及头部企业的专家，旨在实现理论、框架与应用的深度整合，促进学术与产业交流。活动免费但名额有限，面向学术精英、产业先锋及投资机构，需严格审核报名资格。,Agent,"THU, PKU",,https://mp.weixin.qq.com/s/PR4FBS2WbCxUqFmuU6Nu6w
深度学习自然语言处理,2025-10-07 08:39:57,上交&斯坦福提出“长代码压缩神器”：5.6倍暴力瘦身不掉点,基于近似互信息的长代码压缩框架LongCodeZip及其应用,本文介绍了由上海交通大学、斯坦福大学和重庆大学联合提出的LongCodeZip框架，该方法通过近似互信息指标对代码块进行两阶段压缩，实现了最高5.6倍的代码压缩率，同时提升了模型性能并显著降低推理成本。LongCodeZip具备训练无关、模型无关和即插即用的特点，适用于跨文件代码补全、仓库级代码问答及大型模块摘要等场景，解决了大语言模型处理长代码上下文时的效率和准确性瓶颈。,LLM,Other,,https://mp.weixin.qq.com/s/YcX0M0n4Ur6vhbc_0UJOWQ
具身智能之心,2025-10-07 08:24:51,普林斯顿大学最新！VLM2VLA：将 VLM 微调为 VLA，并避免灾难性遗忘,VLM2VLA：通过语言对齐微调视觉语言模型以避免灾难性遗忘,本文介绍了普林斯顿大学提出的VLM2VLA方法，通过将机器人动作向量转化为自然语言描述，实现视觉语言模型（VLM）向视觉语言动作模型（VLA）的微调，解决了预训练数据与微调数据分布不匹配导致的灾难性遗忘问题。该方法利用低秩适应（LoRA）技术，仅微调部分参数，保留了VLM的多模态理解能力，并在机器人遥操作任务中表现出良好的泛化能力和竞争力。,Embodied AI,Other,,https://mp.weixin.qq.com/s/y8Z8jwyfhJyJsZ9e3E4vSw
具身智能之心,2025-10-07 08:24:51,准备回去卷了......,具身智能领域产业现状与社区建设分析,文章回顾了具身智能领域国内外近200家相关公司的发展现状，指出行业内卷加剧及不同公司在本体研发与应用验证上的策略差异。介绍了“具身智能之心”知识星球社区，涵盖技术路线、开源项目、数据集、行业交流及岗位内推，致力于为具身智能初学者和从业者提供学习、交流和职业发展支持，推动具身智能技术与产业的融合与进步。,Embodied AI,Other,,https://mp.weixin.qq.com/s/k7uygve0_VjTP86EmAP3-g
机器之心,2025-10-07 04:47:24,DeepMind发布代码修复AI智能体CodeMender，实现「被动响应」与「主动防御」一体化,DeepMind发布CodeMender智能体实现自动化代码漏洞修复与防御,DeepMind推出CodeMender，一款基于Gemini深度思考模型的AI智能体，能够自动检测并修复软件漏洞，确保补丁高质量且不引入新问题。CodeMender结合静态与动态分析、多智能体协作及自动验证技术，实现被动响应和主动防御，提升代码安全性。该系统已向开源项目贡献72个安全补丁，显著减轻开发者漏洞排查负担，推动自我修复软件时代的到来。,Agent,DeepMind,,https://mp.weixin.qq.com/s/O0hZVicuQDo3jWdAz_uUIw
DrugAI,2025-10-07 12:29:27,2025诺贝尔物理学奖：致敬量子力学的先驱，揭示宏观世界的量子秘密,2025诺贝尔物理学奖：宏观量子隧穿与能量量子化的实验突破,2025年诺贝尔物理学奖授予John Clarke、Michel H. Devoret与John M. Martinis，以表彰他们在超导电路中发现宏观量子隧穿和能量量子化现象的开创性实验。这项工作首次在宏观尺度上展示了量子力学的奇异规律，推动了量子加密、量子计算和量子传感等前沿技术的发展，重新定义了量子现象的边界。,Other,Other,,https://mp.weixin.qq.com/s/3BGCCx_3af42xLXcHi11Ow
DrugAI,2025-10-07 12:29:27,Nat. Commun. | 将量子力学基准精度拓展至生物配体–口袋相互作用,基于量子力学的配体–蛋白口袋相互作用高精度基准框架QUID的构建与评估,本文提出了量子相互作用二聚体（QUID）基准框架，涵盖170个多样化配体–蛋白口袋二聚体体系，利用耦合簇与量子蒙特卡洛方法建立了高精度“铂金标准”结合能基准。研究系统评估了密度泛函近似、半经验方法及经典力场在非共价相互作用中的表现，发现部分DFT方法能达到实验级精度，而半经验及力场方法在复杂构象下表现不足。QUID为药物设计中的配体–口袋建模提供了可靠的量子力学参考，推动了计算药物设计方法的发展。,AI4Science,Other,,https://mp.weixin.qq.com/s/H1TwrBvlYUFpBDmsMuXdxw
AINLP,2025-10-07 12:16:32,刚刚，2025年诺贝尔物理学奖揭晓！量子计算成最大赢家,2025年诺贝尔物理学奖授予宏观量子隧穿效应的发现,2025年诺贝尔物理学奖授予John Clarke、Michel H. Devoret和John M. Martinis，以表彰他们在超导电路中发现宏观量子隧穿效应和能量量子化的贡献。该成果将量子力学效应从微观尺度扩展至宏观尺度，为量子计算、量子密码学和量子传感器等新一代量子技术奠定基础。研究基于约瑟夫森结实验，验证了库珀对在超导体中的同步行为及其量子化能级特性。,Other,Other,,https://mp.weixin.qq.com/s/j5Hy6Lwhh0F5Ub-D1bIT0g
PaperWeekly,2025-10-07 11:03:36,告别梯度！Evolution Strategies全参微调挑战PPO/GRPO：更稳、更省、更好复现,基于进化策略的十亿参数级大语言模型全参数微调方法研究,"本文提出将进化策略（Evolution Strategies, ES）扩展应用于十亿级参数大语言模型的全参数微调，系统对比了ES与主流强化学习方法PPO和GRPO的性能。实验证明，ES在Qwen-2.5和LLaMA-3系列模型上表现出更稳定、更高效的样本利用率，且对超参数不敏感，特别适合仅有终局奖励且信用分配困难的任务。通过七项工程优化，ES实现了大规模模型的可复现微调，展示了无梯度优化在长视野任务中的优势。",LLM,Other,,https://mp.weixin.qq.com/s/U-WLc-EibDP55RtTKTxjEQ
PaperWeekly,2025-10-07 11:03:36,NeurIPS 2025 | 北邮用“图+文”把人物检索拉满：自动合成数据 × 细粒度特征对齐,基于自动合成数据与细粒度特征对齐的组合人物检索方法,本文首次系统定义了组合人物检索（CPR）任务，结合参考人物图像与相对文本描述，实现跨模态人物精准定位。针对数据稀缺和跨模态特征不匹配难题，提出自动合成百万级高质量数据集SynCPR及细粒度自适应特征对齐框架FAFA，显著提升检索性能。该方法在NeurIPS 2025被接收，推动了图文融合的细粒度人物检索技术发展。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/auRYnE6sSIuriWOyAsdKqw
新智元,2025-10-07 11:01:03,刚刚，2025年诺贝尔物理学奖揭晓！量子计算成最大赢家,2025年诺贝尔物理学奖揭晓：宏观量子隧穿效应的实验验证及其应用,2025年诺贝尔物理学奖授予John Clarke、Michel H. Devoret和John M. Martinis，以表彰他们在超导电路中发现宏观量子隧穿效应和能量量子化的贡献。该成果将量子力学效应从微观尺度扩展到宏观尺度，为量子计算、量子密码学和量子传感器等新一代量子技术的发展奠定了基础。获奖工作基于加州大学伯克利分校的实验，验证了大量库珀对同步隧穿的现象及其能级量子化特性。,Other,Other,,https://mp.weixin.qq.com/s/gwiJn6-xS_80jl0p28Oz9Q
AI算法科研paper,2025-10-07 09:29:09,提分神器“数据增强”上大分！热门思路超好上手，你做你也行！,基于扩散模型的数据增强方法及其在故障诊断和目标检测中的应用,本文综述了基于扩散模型的数据增强技术在故障诊断、遥感目标检测及对象检测中的最新进展。介绍了多种创新方法，如利用去噪扩散概率模型解决数据不平衡问题、结合文本提示和布局条件生成高质量图像，以及通过CLIP分数进行类别校准的后过滤机制。实验证明这些方法在提升样本多样性和模型性能方面均优于传统技术，特别是在少样本和稀有类别场景中效果显著。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/i3mZoyiRTSmJsrTouY5JqA
