公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-10-20 03:10:14,"谷歌新版Gemini马甲被扒! LMArena实测：唯一能看懂表的AI, GPT-5乱答",谷歌Gemini 3.0模型LMArena实测及多模态能力初探,本文报道了谷歌新版Gemini 3.0模型在LMArena平台上的实测表现，揭示了其两个马甲lithiumflow和orionmist。实测显示Gemini 3 Pro在识别钟表时间、SVG绘图及作曲能力上有显著提升，尤其在看懂钟表时间方面优于GPT-5。文章还讨论了当前AI模型测试的传统套路及期待未来评测方式的创新。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/unJm-6AfdhtfsfaahFeZIQ
新智元,2025-10-20 03:10:14,Nature点赞！哈佛MIT最新作：AI科学家时代来了,哈佛MIT发布ToolUniverse：构建统一平台推动AI科学家发展,哈佛大学与MIT联合推出ToolUniverse平台，通过统一接口连接600余种科学工具，支持AI智能体以自然语言完成科研全过程。该平台解决了科学工具格式不统一、数据复现及实验流程验证等难题，实现了AI从文本生成模型向具备规划、记忆和工具调用能力的科学智能体转变，推动科研自动化和科学发现新范式。,AI4Science,Other,"Marinka Zitnik, 高尚华",https://mp.weixin.qq.com/s/KAfLjBkcOTn1iJYCLim3hg
深度奇点,2025-10-20 03:05:09,Patterns | 揭示用于分子设计的Transformer模型的学习特征,基于Transformer的分子设计模型学习特征及其预测机制分析,本文系统分析了基于Transformer的序列生成性化合物设计模型的学习行为，发现其预测性能依赖于训练与测试数据的序列及化合物相似性，且模型主要通过记忆训练数据中的化合物结构实现预测，而非真正学习生物学相关信息。研究通过多靶化合物影响、序列随机化及关键序列基序遮蔽实验，揭示了Transformer模型在药物设计中的局限性，提示在解释此类模型结果时需谨慎。,AI4Science,Other,,https://mp.weixin.qq.com/s/XeIimLgeD3sBhBmxeHFHng
量子位,2025-10-20 01:16:27,OpenAI以为GPT-5搞出了数学大新闻，结果…哈萨比斯都觉得尴尬,GPT-5在数学难题解决中的实际表现与误读分析,OpenAI曾宣称GPT-5成功解决了10个著名的厄尔多斯数学难题，引发广泛关注和讨论。但随后DeepMind CEO哈萨比斯及数学网站维护者Thomas Bloom澄清，这些难题的解答早已存在，GPT-5仅是快速检索到已知论文，并未独立破解难题。OpenAI相关研究员也对此进行了道歉和更正。此次事件反映了AI在科学研究中的潜力与宣传中的误导风险。,AI4Science,"OpenAI, DeepMind, Meta","Mark Sellke, Kevin Weil, Sebastien Bubeck, Demis Hassabis, Yann LeCun, Thomas Bloom",https://mp.weixin.qq.com/s/krvOd2Re5ePnQK9gxZ5d0A
新智元,2025-10-20 05:57:16,赚钱，DeepSeek果然第一！全球六大顶级AI实盘厮杀，人手1万刀开局,全球六大顶级大语言模型在真实金融市场的实盘交易表现比较,本文报道了由nof1.ai发起的Alpha Arena实验，六大顶级大语言模型（包括OpenAI的GPT-5、谷歌的Gemini 2.5 Pro、Anthropic的Claude 4.5 Sonnet、xAI的Grok 4、阿里的Qwen3 Max和DeepSeek V3.1 Chat）在真实金融市场中以1万美元初始资金进行实盘交易的表现。DeepSeek V3.1表现最佳，盈利超过3500美元，Grok 4次之，Gemini 2.5 Pro亏损最严重。实验展示了各模型在动态市场环境下的交易策略和盈利能力差异。,LLM,"OpenAI, Alibaba",,https://mp.weixin.qq.com/s/Ld3ZQIUc6mgXCqzg2ibbhw
新智元,2025-10-20 05:57:16,MIT成果登Nature正刊：90天，「AI科学家」完成3500次电化学测试,MIT多模态机器人平台CRESt实现高通量电化学催化剂测试与优化,麻省理工学院李巨团队开发的多模态机器人平台CRESt结合文本知识、化学成分和微观结构信息，通过知识辅助贝叶斯优化和视觉–语言模型辅助实验诊断，在90天内完成3500多次电化学测试，显著提升催化剂研发效率。该平台发现了一种性能优异的八元高熵合金催化剂，并通过多种表征和理论计算揭示其性能机理，展示了多模态AI与自动化实验结合加速材料科学发现的潜力。,AI4Science,Other,李巨,https://mp.weixin.qq.com/s/4zSRPtT2oURP4M-GEAgNAg
PaperWeekly,2025-10-20 05:50:41,扩散语言模型也能强化学习？Meta田渊栋团队用“三明治梯度”打通RL闭环,基于三明治梯度的扩散语言模型强化学习方法研究,本文介绍了Meta田渊栋团队提出的三明治梯度（SPG）方法，用上下证据界夹击策略梯度，解决了离散扩散语言模型在强化学习中策略梯度不可解的问题。该方法通过正优势最大化下界和负优势最小化上界，有效提升了训练稳定性和性能，在四个经典推理基准上均取得领先，显著提升了模型的收敛速度和准确率，验证了SPG在扩散语言模型强化学习中的有效性。,Diffusion Model,Meta,田渊栋,https://mp.weixin.qq.com/s/sVDgQu3Kiyiyj0OpxTx2jQ
PaperWeekly,2025-10-20 05:50:41,NeurIPS 2025 | 仅用20B tokens蒸出SOTA，小模型的「低秩时刻」到了,低秩投影蒸馏方法提升小模型训练效率的研究,本文介绍了一种名为Low-Rank Clone（LRC）的高效知识蒸馏方法，通过训练低秩投影矩阵，将大模型权重映射到小模型，实现仅用20B训练数据达到与使用36T数据训练模型相当的性能。该方法基于Transformer的FFN模块作为键值记忆的理论，结合低秩投影和激活克隆机制，显著提升了训练效率并保持模型性能。,LLM,Other,,https://mp.weixin.qq.com/s/ypgmMt3Yu14HVrc0Jiwo1g
夕小瑶科技说,2025-10-20 05:21:30,6个AI，6万美金，玩真的炒币，DeepSeek赚钱第一名,基于真实资金的AI加密货币交易模型实盘对比分析,本文介绍了由初创团队NOF1推出的AlphaArena平台，该平台通过分配真实资金让六个不同AI模型独立进行加密货币交易，实时反映盈亏情况。文章重点分析了表现领先的DeepSeek和Grok模型的交易策略及风控特点，同时指出了表现较差的Gemini模型的激进杠杆使用及缺乏纠错机制。该竞赛为AI在金融交易领域的应用提供了实证参考。,Agent,Other,,https://mp.weixin.qq.com/s/swzV23wbHmF3tbSjX2SWVg
深度学习自然语言处理,2025-10-20 04:48:33,早鸟票最后1天｜第四届全国大模型智能生成大会（LMG 2025）,第四届全国大模型智能生成大会（LMG 2025）会议综述,第四届全国大模型智能生成大会（LMG 2025）将于2025年11月1日至3日在四川成都举行。大会由中国中文信息学会大模型与生成专业委员会主办，聚焦大模型基础理论、深度推理、安全、多模态、具身智能等前沿技术，邀请多位院士和知名教授进行报告。会议设有18个分论坛及讲习班，并结合艺术展演展示AI生成技术与艺术的融合，旨在推动大模型技术发展与应用，助力国家技术创新和产业升级。,LLM,"THU, PKU","胡事民, 文继荣, 周海宏, 王立威, Iryna Gurevych, Yulan He",https://mp.weixin.qq.com/s/d5_5Q9PS9cQHPq9PC_EsrA
深度学习自然语言处理,2025-10-20 04:48:33,“AI for Arts”主题音乐展演嘉宾介绍,第四届全国大模型智能生成大会暨“AI for Arts”主题音乐展演介绍,第四届全国大模型智能生成大会（LMG 2025）将于2025年11月1日至3日在四川成都举行，聚焦大模型技术前沿及应用。大会设有18个分论坛，涵盖多模态大模型、具身智能等热点议题。同期在四川交响音乐厅举办“AI for Arts”主题展演，展示AI生成技术与艺术的融合，邀请新加坡指挥家洪毅全及多位音乐家参与演出，体现AI在文化艺术领域的创新应用。,Multimodal LLM,Other,洪毅全,https://mp.weixin.qq.com/s/mafGJpqS3lazdE42XgIJMg
机器之心,2025-10-20 04:48:22,小红书RecSys 2025最佳论文提名背后：破解视频时长预测难题,小红书推荐系统团队视频时长预测模型获RecSys 2025最佳论文提名,小红书推荐算法团队在RecSys 2025会议上凭借论文《Multi-Granularity Distribution Modeling for Video Watch Time Prediction via Exponential-Gaussian Mixture Network》获得最佳论文提名。该研究针对视频观看时长预测难题，提出了多粒度分布建模方法，结合指数高斯混合网络，提升了推荐系统的精准度和实用性。该成果获得国际学术界和工业界的高度认可，展示了小红书在推荐系统领域的领先技术实力。,Other,Other,赵旭,https://mp.weixin.qq.com/s/PzKAvxDlyoI5CC6WG54icg
机器之心,2025-10-20 04:48:22,Codeforces难题不够刷？谢赛宁等造了个AI出题机，能生成原创编程题,基于大型语言模型的自动竞赛编程题生成与验证框架AutoCode,本文介绍了LiveCodeBench Pro团队提出的AutoCode系统，该系统利用大型语言模型自动生成和验证竞赛编程题目。通过增强的验证器-生成器-检查器框架，AutoCode实现了高质量测试用例的生成与严格覆盖，显著降低误报率和漏报率。该方法从种子问题出发，启发模型生成创新题目，推动竞赛编程基准测试的严谨性，并为通用人工智能的发展提供了新的验证途径。,LLM,Other,谢赛宁,https://mp.weixin.qq.com/s/nqK91K5aPaLAj3CN85EV5g
机器之心,2025-10-20 04:48:22,SIGGRAPH Asia 2025 | OmniPart框架，让3D内容创作像拼搭积木一样简单,OmniPart框架：基于语义解耦的部件级3D内容生成方法,本文介绍了由香港大学、VAST、哈尔滨工业大学及浙江大学联合提出的OmniPart框架，该框架通过两阶段“规划-生成”策略，实现了从简单2D图像输入到高质量、结构协调的3D部件生成。OmniPart支持用户灵活控制部件分解粒度，显著提升了3D内容创作的编辑性和效率。相比现有方法，OmniPart在几何细节、语义准确性和生成速度上均有显著优势，适用于游戏、VR及数字孪生等领域。,Other,Other,"杨运涵, 刘希慧, 曹炎培",https://mp.weixin.qq.com/s/RkpM6U4yf0WOsnWy6wFnwQ
机器之心,2025-10-20 04:48:22,轻量高效，即插即用：Video-RAG为长视频理解带来新范式,Video-RAG：一种轻量高效的长视频理解多模态检索增强生成框架,本文介绍了由厦门大学、罗切斯特大学和南京大学联合提出的Video-RAG框架，针对长视频理解中的上下文限制和跨模态对齐难题，采用多模态辅助文本检索增强生成技术，实现无需微调、即插即用的高效长视频理解。该方法通过构建OCR文本库、语音转录库和对象语义库，显著提升语义对齐和推理性能，在多个基准测试中超越商业闭源模型，适用于教育、安防和医疗等领域。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/eg_IsxFoS7_Y2KuTQlqsiA
新智元,2025-10-20 10:52:38,重磅！DeepSeek再开源：视觉即压缩，100个token干翻7000个,DeepSeek-OCR模型实现视觉-文本高效压缩与解码,DeepSeek发布了端到端视觉语言模型DeepSeek-OCR，创新性地通过少量视觉token实现对文本信息的高效解码，压缩比超过10倍。该模型在OmniDocBench基准测试中表现优异，显著超越现有OCR模型，支持多分辨率输入和高分辨率图像处理。其视觉编码器DeepEncoder结合窗口注意力和全局注意力机制，实现了视觉token的有效压缩，为解决大语言模型长上下文问题提供了新思路。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/q4HKX9EQGhpQ_OFCnRfivA
包包算法笔记,2025-10-20 10:40:48,DeepSeek 又开源了，这次是 OCR，但不只是 OCR,DeepSeek-OCR: 基于视觉编码的文本压缩与多模态OCR模型,DeepSeek团队提出了DeepSeek-OCR模型，通过创新的视觉编码结构DeepEncoder，实现了高分辨率下视觉特征的高效提取和视觉token数量显著减少。该模型采用Contexts Optical Compression方法，将文本信息转换为视觉token，实现约10倍的压缩率，同时保持高OCR精度。模型结合多分辨率输入和大规模训练数据，在多个OCR任务中展现出优异的token-性能平衡，适用于长文本处理和复杂文档解析。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/zWeyMyrmR7pIRa1N5GjZWw
量子位,2025-10-20 10:16:42,Vidu Q2携「王炸」登场！杀手锏「参考生」功能全球上线，APP体验全面革新,Vidu Q2发布：高一致性参考生功能及视频延长助力AI视频创作升级,Vidu Q2正式上线了参考生功能，支持高一致性、多主体视频生成，画质达到1080p高清，并新增视频延长功能，最长可延长至5分钟。Vidu APP全面改版为一站式AI内容社交平台，降低创作门槛，支持丰富主体库调用和社交互动，推动AI视频从碎片化叙事向复杂叙事发展，满足动漫、广告等高质量视频需求。,Other,Other,,https://mp.weixin.qq.com/s/sXM8jZsFVlrs6I0cLSSxog
量子位,2025-10-20 10:16:42,宇树最新机器人发布：1米8大高个，能跳舞会功夫，就是颜值一言难尽,宇树发布1.8米高仿生人形机器人Unitree H2，具备跳舞与功夫能力,宇树最新推出的人形机器人Unitree H2，身高180厘米，体重70公斤，具备31个自由度，能够完成跳舞、功夫和走秀等动作。相比前代产品，H2增加了仿生人脸设计，整体形态更接近真人，但外观引发网友“恐怖谷”反应。技术上，H2在动作协调性和鲁棒性方面有显著提升，展示了宇树在机器人运动控制领域的进步。该机器人定位为仿生人形机器人，旨在为人类提供安全友好的服务。,Embodied AI,Other,,https://mp.weixin.qq.com/s/IJWdcCRokr1Z4Ncr6shIDg
量子位,2025-10-20 10:16:42,OpenAI也缺卡！僧多粥少，自曝内部抢卡抢到发疯,OpenAI内部算力资源分配挑战及行业影响分析,OpenAI正面临算力资源紧缺问题，内部算力争夺激烈，影响多项创新产品的发布。公司通过高层决策和具体执行团队分配有限的计算资源，力求平衡研究与应用需求。算力作为AI发展的核心驱动力，直接决定了模型训练和功能优化的能力上限。OpenAI不仅在内部竞争算力，也积极布局自建数据中心，抢占算力市场先机。此现象反映了整个AI行业对算力的高度依赖和激烈竞争。,Other,"OpenAI, Meta","Greg Brockman, Sam Altman, Fidji Simo, Jakub Pachocki, Mark Chen, Kevin Park, Jonathan Ross, Mark Zuckerberg",https://mp.weixin.qq.com/s/--gDaQtwzGOxPOym2mrQTQ
量子位,2025-10-20 10:16:42,LLM记忆管理终于不用“手把手教”了，新框架让智能体自主管理记忆系统,基于强化学习的LLM智能体自主管理复杂记忆系统框架Mem-α,本文介绍了由加州大学圣地亚哥分校和斯坦福大学研究人员提出的Mem-α框架，该框架通过强化学习使大语言模型智能体能够自主管理复杂的多类型记忆系统，解决了传统依赖人工设计和指令的局限性。Mem-α将记忆管理建模为序列决策问题，采用多维度奖励函数优化记忆构建策略，在长期交互和多任务中表现出显著的性能提升和泛化能力。,Agent,Other,,https://mp.weixin.qq.com/s/a030XuwxVrVZBbrR8qfxNQ
量子位,2025-10-20 10:16:42,人工智能年度榜单火热报名中！五大奖项，寻找AI+时代的先锋力量,2025人工智能年度榜单评选启动及奖项介绍,量子位发布2025人工智能年度榜单评选通知，设立企业、产品、人物三大维度五类奖项，旨在表彰在技术创新、市场落地及行业引领方面表现突出的AI企业、创业公司、产品、解决方案及行业领军人物。评选面向中国市场，强调技术实力、商业模式及市场影响力，报名截止至2025年11月17日，结果将在MEET2026智能未来大会公布。,Other,Other,,https://mp.weixin.qq.com/s/mj7BGMfG34KvBdJPAF3Caw
NLP工作站,2025-10-20 09:27:51,DeepSeek又开源，这次是OCR模型！附论文解读！,DeepSeek开源OCR模型及其视觉编码结构DeepEncoder的设计与性能分析,本文介绍了DeepSeek最新开源的OCR模型DeepSeek-OCR，模型规模约3B，采用创新的视觉编码结构DeepEncoder，实现了通过视觉模态对文本信息的高效压缩。DeepEncoder结合SAM-base和CLIP-large模型，支持多分辨率输入，显著减少视觉Token数量。模型在OmniDocBench上表现优异，训练数据涵盖传统OCR、复杂图像解析及通用视觉和文本数据。训练采用两阶段策略，提升了模型的视觉理解和语言生成能力。,Multimodal LLM,Other,刘聪,https://mp.weixin.qq.com/s/MYfeRgAenf2J5Nl1zgJZhA
机器之心,2025-10-20 09:15:23,太强了！DeepSeek刚刚开源新模型，用视觉方式压缩一切,DeepSeek发布基于视觉光学压缩的OCR模型实现高效长文本上下文压缩,DeepSeek开源了DeepSeek-OCR模型，该模型通过视觉二维映射技术实现长文本上下文的高效压缩。其核心组件包括DeepEncoder编码器和3B参数量的MoE解码器，能够在压缩率低于10倍时保持97%的OCR准确率，压缩率达20倍时准确率仍约为60%。该模型在OmniDocBench基准测试中表现优异，且具备大规模生产能力，展示了视觉模态作为文本信息压缩媒介的潜力，对长上下文处理和大语言模型记忆机制研究具有重要意义。,Multimodal LLM,Other,"Haoran Wei, Yaofeng Sun, Yukun Li",https://mp.weixin.qq.com/s/K6DVJGtJUuVudV4rFFS_8A
机器之心,2025-10-20 09:15:23,NeurIPS 2025 | CMU、清华、UTAustin开源ReinFlow，用在线RL微调机器人流匹配策略,ReinFlow：基于在线强化学习的机器人流匹配策略微调框架,本文介绍了由卡耐基梅隆大学、清华大学和德克萨斯大学奥斯汀分校联合开发的ReinFlow框架，该框架通过在线强化学习微调流匹配策略以提升机器人操作性能。ReinFlow基于策略梯度理论，将确定性流转化为随机扩散过程，实现高效训练和显著性能提升。该方法在多个足式运动控制任务中表现优异，且提供了完整的开源代码和复现资源，推动了机器人学习领域的研究进展。,Embodied AI,THU,"Tonghe Zhang, Sichang Su, Chao Yu, Yu Wang",https://mp.weixin.qq.com/s/aC8XTNCYuAnM0Ar1lkyE9w
机器之心,2025-10-20 09:15:23,ICCV 2025 | 扩散模型生成手写体文本行的首次实战，效果惊艳还开源,基于扩散模型的手写体文本行生成方法DiffBrush,本文介绍了DiffBrush，一种首次将扩散模型应用于手写体文本行生成的技术。该方法通过内容解耦的风格模块、多尺度判别器等设计，实现了风格逼真、内容准确且排版自然的多语言手写文本行生成。DiffBrush有效解决了风格学习与内容学习的干扰问题，提升了长文本生成的整体质量。相关代码和数据已开源，推动手写体生成技术的发展。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/6Pyz_XzCn7bFBqNcoH--RA
甲子光年,2025-10-20 09:12:05,Genspark启示录：多智能体混合的超级工程｜甲子光年,Genspark多智能体混合架构在AI Agent系统中的应用与发展,本文分析了当前大语言模型性能提升的边际递减趋势，指出AI系统工程架构创新成为突破口。重点介绍了由小度前高管创立的Genspark公司，如何通过Mixture-of-Agents（多智能体混合，MoA）架构实现多模型协作，打造消费级AI Agent产品，推动从单一模型竞争向系统竞争的转变。文章还提及相关学术研究验证了MoA架构在提升模型能力方面的优势。,Agent,Other,"景鲲, 朱凯华",https://mp.weixin.qq.com/s/BJmjZ78cPjBtRLYvadFw6w
具身智能之心,2025-10-20 08:40:33,原力灵机提出ManiAgent！会 “动手”，会 “思考”，还会“采数据”！,ManiAgent：面向通用机器人操作任务的智能体框架,本文提出ManiAgent，一种端到端机器人操作智能体架构，集成环境感知、任务分解与动作生成三大功能模块，支持复杂操作场景下的高效协同。实验表明，ManiAgent在仿真基准测试和真实世界任务中成功率分别达到86.8%和95.8%。此外，ManiAgent可作为高效自动化数据采集工具，生成的数据支持训练性能媲美人工标注数据的视觉语言动作模型，显著降低数据采集成本，推动机器人操作技术的优化与应用。,Agent,Other,,https://mp.weixin.qq.com/s/gB7myj2BmWi8FN-7GVXVAQ
具身智能之心,2025-10-20 08:40:33,具身智能之心交流群成立来！VLA/RL/导航/数采等多个方向,具身智能之心技术交流群成立及多方向研究介绍,具身智能之心技术交流群正式成立，涵盖近20个子方向，涵盖人形机器人、四足机器人、机械臂等本体，涉及VLA、大模型、VLN、强化学习、移动操作、多模态感知、仿真及数据采集等领域。该交流群旨在汇聚具身智能领域的研究者和从业者，共同推动具身AI技术的发展和应用，欢迎相关领域人员加入交流。,Embodied AI,Other,,https://mp.weixin.qq.com/s/DrGFVhL9EVmItWWqLaYFVA
机智流,2025-10-20 08:12:21,刚刚，DeepSeek-OCR开源！3B激活570M的MoE端到端模型能否打败百度1B稠密模型PaddleOCR-VL,DeepSeek-OCR：基于3B参数MoE模型的高效视觉-语言端到端OCR系统,DeepSeek发布了3B参数、激活570M的DeepSeek-OCR模型，采用光学压缩技术显著减少视觉标记数量，实现高效长文本OCR识别。该模型结合DeepEncoder和DeepSeek3B-MoE解码器架构，在Fox和OmniDocBench基准测试中表现优异，支持多分辨率动态调整。训练数据涵盖多语言、多模态文本和视觉信息，展示了其在长文本处理和多模态OCR领域的潜力。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/e2sHRrY-H6VciVPt9tlVsw
机器之心,2025-10-20 07:47:34,微软BitDistill将LLM压缩到1.58比特：10倍内存节省、2.65倍CPU推理加速,微软BitDistill框架实现1.58比特大语言模型高效量化与加速,本文介绍微软提出的BitDistill量化感知训练框架，旨在将预训练大语言模型（LLM）高效压缩至1.58比特的BitNet表示，显著降低内存占用并加速推理。BitDistill通过引入归一化层、持续预训练及基于知识蒸馏的微调，有效缓解低比特量化带来的性能退化问题。实验证明，该方法在多个下游任务和模型规模上均能保持与全精度模型相当的性能，同时实现10倍内存节省和2.65倍CPU推理加速，适合资源受限设备部署。,LLM,Microsoft,,https://mp.weixin.qq.com/s/4nlj-1dAXaq0VZPDaONlBg
机器之心,2025-10-20 07:47:34,AGILE：视觉学习新范式！自监督+交互式强化学习助力VLMs感知与推理全面提升,AGILE：基于自监督与交互式强化学习提升视觉语言模型的感知与推理能力,本文提出AGILE，一种结合自监督学习与交互式强化学习的新范式，通过拼图代理任务实现视觉语言大模型（VLMs）在视觉感知和逻辑推理上的显著提升。AGILE利用模型生成动作代码与环境反馈的循环交互，促进模型边观察边推理。实验表明，AGILE在拼图任务及多项视觉基准测试中均表现出较大性能提升，且具备良好的泛化能力和数据扩展潜力。,Multimodal LLM,Shanghai AI Lab,,https://mp.weixin.qq.com/s/z9YFy6sF6w5CenLwN_E3JA
