公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-07-12 09:49:55,奥特曼30亿刀收购案黄了！谷歌迅速出手：Windsurf核心团队打包带走,谷歌收编Windsurf核心团队，OpenAI 30亿美元收购案终止,OpenAI计划以30亿美元收购AI编程初创公司Windsurf的交易告吹，谷歌迅速出手将Windsurf核心团队纳入麾下，团队将参与Google DeepMind的Gemini项目开发编程智能体。此次收购失败部分原因是OpenAI与微软的复杂关系及竞品冲突。Windsurf由MIT毕业生创立，拥有超过80万开发者用户，是备受关注的AI编程公司。此次事件反映出AI人才争夺的激烈态势。,Agent,"DeepMind, Microsoft, OpenAI","Varun Mohan, Douglas Chen, Demis Hassabis, Logan Kilpatrick",https://mp.weixin.qq.com/s/JoVvE-qurCJNP-jTjGLIdw
量子位,2025-07-12 09:49:55,用AI写代码效率反降19%！246项任务实测，16位资深程序员参与,基于真实开源项目的AI辅助编程效率实测及影响因素分析,一项针对16位资深开发者完成246项真实开源项目任务的实验显示，使用AI辅助编程工具反而使任务完成时间平均增加19%，与开发者预期的效率提升相悖。研究分析了20个可能影响效率的因素，发现部分因素确实导致效率下降。结果表明，AI辅助过程中审查和等待生成内容的时间可能成为效率瓶颈。此外，企业对AI节省时间的期望提高了工作负荷，带来新的挑战。,LLM,Other,Andy Jassy,https://mp.weixin.qq.com/s/7t09AjY5uZhSJki84SG7yA
机器之心,2025-07-12 09:33:23,智元启动「买买买」，路径未明，资本抢跑，主流技术范式下谁在领跑具身智能赛道？,智元机器人收购上纬新材及具身智能技术路径分析,2025年7月，智元机器人以21亿元现金收购上纬新材，成为A股首个具身智能概念上市公司，标志资本抢跑具身智能赛道。文章分析了具身智能领域的两大主流技术架构：端到端大模型融合与分层式双系统架构，及其在复杂场景下的应用优势。同时探讨了不同本体设计与数据采集策略对行业发展的影响，指出尽管技术路径尚未明晰，资本已积极布局具身智能产业。,Embodied AI,Other,,https://mp.weixin.qq.com/s/X85uDiwmA5AMGOGUlztq7Q
新智元,2025-07-12 10:58:40,MIT满分学霸CEO反手毁约，OpenAI天塌了！谷歌半路截胡30亿天价收购,谷歌截胡Windsurf核心团队，OpenAI收购计划受阻,OpenAI原计划以30亿美元收购AI编码初创公司Windsurf，但该交易因微软介入及内部谈判受阻而流产。谷歌DeepMind迅速挖走Windsurf CEO及核心团队，获得其技术非独家授权，采取人才与技术许可结合的新型合作模式。Windsurf剩余团队继续运营，公司未来发展面临挑战。此事件反映出AI编码领域成为硅谷巨头激烈争夺的焦点。,Agent,"DeepMind, Microsoft, OpenAI, Meta","Varun Mohan, Douglas Chen, Jeff Wang, Logan Kilpatrick, Alexandr Wang, Noam Shazeer, Daniel De Freitas, Mustafa Suleyman",https://mp.weixin.qq.com/s/-uahMq5WUJalRIB0oL645g
新智元,2025-07-12 10:58:40,2小时入门「个性化联邦学习」，上交清华开源斩获1700+星 | JMLR'25,上海交通大学与清华大学开源个性化联邦学习代码库PFLlib,上海交通大学和清华大学联合开源了面向初学者的个性化联邦学习代码库PFLlib，涵盖39种联邦学习算法、3种数据异质场景及24个数据集，支持模拟多达500个设备的训练环境，并提供隐私保护评估工具。该库旨在降低个性化联邦学习研究门槛，统一实验环境，促进算法比较与交流，已获得业界广泛关注和应用。,Other,THU,,https://mp.weixin.qq.com/s/JT4WD9vS9lH7C5DYVou4Hg
专知,2025-07-11 23:09:55,大语言模型在组合优化中的应用：系统综述,大语言模型在组合优化中的应用：系统综述,本文系统综述了大语言模型（LLMs）在组合优化（CO）领域的应用，基于PRISMA指南筛选了103篇相关研究，涵盖LLMs执行的任务、架构、专用数据集及应用领域。文章分析了LLMs在将自然语言转化为数学模型、代码生成等环节的优势，探讨了当前研究的多样性及未来发展方向，为理解LLMs在复杂优化任务中的潜力提供了全面视角。,LLM,Other,,https://mp.weixin.qq.com/s/g-1nrfe6Dfu6sWwnw97gfA
专知,2025-07-11 23:09:55,【博士论文】小型和大型模型的不确定性估计,小型与大型机器学习模型中的不确定性估计方法研究,本文探讨了在高风险领域中机器学习模型不确定性估计的重要性，重点开发了针对不同应用场景的贝叶斯建模方法。研究涵盖了COVID-19传播中政府干预效果的贝叶斯层次模型，以及基于神经网络的部分随机贝叶斯神经网络，结合未标记数据和大型语言模型特征提取，实现更准确的不确定性评估。论文展示了多种方法在现代机器学习中实现稳健预测和不确定性量化的有效性。,AI4Science,Other,,https://mp.weixin.qq.com/s/OeMqkWGKrQfLGp8XpS_TWg
专知,2025-07-11 23:09:55,高光谱异常检测方法：综述与比较研究,高光谱异常检测方法的综述与性能比较研究,本文系统综述了高光谱异常检测（HAD）领域的主要方法，包括统计模型、基于表示的方法、经典机器学习和深度学习模型。通过17个基准数据集和多种性能指标，评估了各类方法的检测精度和计算效率。研究发现，深度学习模型在检测精度上表现最佳，而统计模型在计算速度上更具优势。文章还分析了当前方法面临的挑战及未来研究方向，旨在为HAD领域的研究人员和应用者提供参考。,Other,Other,,https://mp.weixin.qq.com/s/CloCVFKQ_RFiPuBAV3blAA
专知,2025-07-11 23:09:55,融合革命：无人机与人工智能如何驱动未来战争,无人机与人工智能在未来战争中的融合与变革,本文探讨了无人系统与人工智能（AI）如何共同推动军事革命，改变战争形态。通过俄乌冲突中的无人机战术应用及AI赋能的战力提升，展示了无人系统自下而上的战略变革和AI横向贯穿战争各层面的能力。文章强调加速融合这两大技术趋势，推动军事条令更新，以掌控未来战争的主动权。,Other,Other,"James Kilby, Justin Fanelli",https://mp.weixin.qq.com/s/X00OcseAthfCdhEdZvToGQ
专知,2025-07-11 23:09:55,可解释的人工智能在生物医学图像分析中的应用综述,可解释人工智能在生物医学图像分析中的方法综述,本文综述了可解释人工智能（XAI）在生物医学图像分析中的应用，重点从模态视角系统分类XAI方法，分析其原理、优势及局限，探讨多模态学习和视觉-语言模型的最新进展。文章还总结了常用评估指标与开源框架，讨论了当前挑战与未来发展方向，为推动生物医学图像中可解释深度学习提供了理论基础和实践指导。,Other,Other,,https://mp.weixin.qq.com/s/Y15NHEhj-ZoCnwpMSThW6A
专知,2025-07-11 23:09:55,卫星导航技术发展综述,卫星导航技术发展及北斗系统综述,本文综述了卫星导航技术的发展历程及其在军事和民用领域的广泛应用，重点分析了我国北斗卫星导航系统从一号到三号的建设与技术进步。文章回顾了多种导航技术手段及其作用，探讨了未来北斗系统在空间技术、集成电路、卫星互联网和人工智能等领域的提升方向，旨在满足更高水平的生活和工作需求，推动我国陆海空天地战略和产业发展。,Other,Other,,https://mp.weixin.qq.com/s/WbPFR4Z_PuciiTOIlnD2dw
专知,2025-07-11 23:09:55,必看！百篇“AI+军事” 智能防务报告资料汇编！,人工智能在军事智能防务中的应用与发展报告汇编,本报告汇编涵盖百余篇关于人工智能在军事领域的最新研究与应用，包括智能指挥控制、无人机作战、反无人机技术、多智能体系统、生成式AI在军事决策中的角色、军事大模型评估及网络战等内容，全面展示了AI技术如何推动现代军事作战模式和战略的变革，重点分析了美俄乌等国家的实战经验及未来军事技术趋势。,Agent,Other,,https://mp.weixin.qq.com/s/oCPHJwtE9wsSejAtDUl3WA
专知,2025-07-11 23:09:55,2025必看AI干货!《大模型/AIGC/GPT-4/Transformer/DL/KG/NLP/CV AI+X》集合,2025年人工智能领域关键技术与研究进展综述,本文汇总了2025年在大模型、扩散模型、深度学习、知识图谱、具身智能、智能体、多模态模型及相关领域的最新博士论文、综述文章和会议成果，涵盖语言生成、强化学习、安全风险、智能体通信、视觉基础模型、图神经网络、机器人感知等前沿研究，重点介绍了多机构合作与技术突破，提供了丰富的学术资源和未来研究方向参考。,Agent,Meta,,https://mp.weixin.qq.com/s/ZcMXvlpSo6pKxt0YCRnwng
量子位,2025-07-12 12:57:01,杨植麟被梁文锋叫醒了！Kimi新模型发布即开源，1T参数全线SOTA,Kimi K2 1T参数MoE大模型发布及开源，展现代码与Agent任务SOTA性能,Kimi发布了基于MoE架构的1万亿参数基础大模型K2，激活参数32B，支持128K上下文，重点提升代码生成、Agent工具调用及数学推理能力。模型即刻开源，包含基础预训练版和指令微调版，采用修改版MIT协议。技术创新包括MuonClip优化器、大规模Agentic工具使用数据合成及通用强化学习。官方已上线Web端、App和API服务，展示了较强的实际应用能力。,LLM,Other,"杨植麟, 梁文锋",https://mp.weixin.qq.com/s/H7AZUg1ehsfnOo4atSjuJQ
量子位,2025-07-12 12:57:01,实测Gemini图片转视频新功能，终于蹲到经典梗图后续了（doge）,Gemini图片转视频功能实测及应用探索,本文实测了Gemini新推出的图片转视频功能，重点评估其生成速度、效果及趣味性。测试涵盖不同类型的盒子场景及经典梗图后续视频生成，发现Gemini在速度和配音方面表现较好，但画面细节和逻辑性仍有提升空间。对于具体真人形象存在一定限制，体现了对隐私和版权的保护。整体来看，该功能适合多样化创意应用，但仍需优化生成质量和音效匹配。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/nHQTZuVmKt0QgmiBWUcucw
量子位,2025-07-12 12:57:01,Claude团队大揭秘！如何调动多智能体搞深度搜索,Claude团队多智能体架构在深度搜索中的应用与优化,本文介绍了Claude团队如何利用协调器-工作器架构构建多智能体系统，实现并行深度搜索以提升复杂查询的处理效率。系统通过主代理分解任务并协调多个子代理，结合启发式提示工程和多步动态搜索，有效扩展了推理能力和token使用效率。团队还采用灵活的评估方法保障系统性能，显著缩短了研究任务完成时间，提升了准确率和覆盖范围。,Agent,Other,,https://mp.weixin.qq.com/s/LR9qU6KBjUBdKlR0M_cgRA
机器之心,2025-07-12 12:50:30,无Tokenizer时代真要来了？Mamba作者再发颠覆性论文，挑战Transformer,基于动态分块的端到端无Tokenizer分层序列建模方法,本文介绍了一种端到端分层网络H-Net，通过动态分块机制替代传统的tokenization，实现对序列数据的内容感知和上下文依赖的自适应分割。该方法在计算资源相当的条件下，优于基于BPE token的Transformer模型，尤其在处理中文、代码和DNA序列等复杂语言时表现更佳，展示了无Tokenizer语言模型的潜力和更优的数据效率。,LLM,Other,"Albert Gu, Rohan Paul",https://mp.weixin.qq.com/s/fE5E4mTSaWqZ7rEtsm_Psw
机器之心,2025-07-12 12:50:30,Meta扩张继续！挖走OpenAI 2名多模态AI研发人员，收购语音初创公司PlayAI,Meta引进OpenAI多模态AI人才并收购语音技术初创公司PlayAI,Meta近期从OpenAI挖走了两名多模态AI研发人员Allan Jabri和Lu Liu，加入其超级智能团队。同时，Meta完成对专注语音技术的AI初创公司PlayAI的收购，旨在增强其AI语音助手等产品的能力。Meta通过高薪引进多位顶尖AI人才，强化其在超大模型和智能助手领域的竞争力，显示出其在AI领域的积极扩张策略。,Multimodal LLM,"Meta, OpenAI, DeepMind","Allan Jabri, Lu Liu, Johan Schalkwyk, Alexandr Wang, Daniel Gros, Nat Friedman, Ruoming Pang, Yuanzhi Li, Anton Bakhtin",https://mp.weixin.qq.com/s/kaudqmPDiTM83Jf07uoFig
新智元,2025-07-12 12:30:16,刚刚，「吉卜力狂欢」GPT-4o功臣被挖走！华南理工女学霸曾与奥特曼同台,OpenAI多模态核心成员Lu Liu与Allan Jabri跳槽Meta引发行业关注,华南理工学霸Lu Liu与伯克利博士Allan Jabri作为GPT-4o多模态AI研究的核心成员，近期被Meta挖走。两人曾在OpenAI主导图像融合等多模态功能开发，推动了GPT-4o引发的“吉卜力风格”全球热潮。此次人才流失凸显OpenAI内部动荡及行业竞争加剧，Meta通过招揽多名顶尖研究人员，强化其在多模态AI领域的布局。,Multimodal LLM,"Meta, OpenAI, DeepMind","Lu Liu, Allan Jabri, Sam Altman, Mark Zuckerberg",https://mp.weixin.qq.com/s/MdLlkJrOTRS0iyLRopOJfg
新智元,2025-07-12 12:30:16,不止AlphaFold，「药界ChatGPT」横空出世！华人女投资人深度揭秘,基于生成模型的抗体设计平台Chai-2及其在AI药物设计中的应用,本文介绍了AI初创公司Chai Discovery开发的抗体设计模型Chai-2，该模型利用扩散模型和大语言模型技术，实现了零样本抗体设计成功率从0.1%提升至16%。Chai-2不仅能生成蛋白质序列，还能预测其3D结构并与靶点结合，推动药物设计从传统实验室试错向AI主导生成的范式转变。文章还回顾了AlphaFold在蛋白质结构预测领域的突破及其局限，强调Chai-2在分子设计中的生成能力和通用AI平台愿景。,AI4Science,DeepMind,"Josh Meier, Jack Dent, Sarah Guo",https://mp.weixin.qq.com/s/-EjFWFjvNN2NyGhmlDFdvw
新智元,2025-07-12 12:30:16,攻克「恶意投毒」攻击！华南理工联合霍普金斯和UCSD，连登TPAMI、TIFS顶刊,联邦学习中防御恶意投毒攻击的多度量动态识别方法,华南理工大学计算机学院AI安全团队联合约翰霍普金斯大学和加州大学圣地亚哥分校，针对联邦学习中的后门攻击，提出了FedID和Scope两种创新防御方法。FedID利用多种距离度量和动态加权策略，有效识别复杂攻击及非IID数据分布下的恶意梯度，提升了防御鲁棒性。该方法在TPAMI和TIFS顶刊发表，实验验证其在多种攻击场景下均优于现有防御技术，且对模型性能影响极小。,Other,Other,"黄思铨, 高英",https://mp.weixin.qq.com/s/9g83OWE0XLeqmvPxkQ7jeg
ScienceAI,2025-07-12 12:25:20,OpenAI的o3在新的「解答科学问题AI排行榜」上排名第一，DeepSeek的R1排名第二,OpenAI的o3模型在SciArena科学问题AI排行榜中排名第一,SciArena平台基于社区投票评估了23个大型语言模型在科学问题回答中的表现。由OpenAI开发的o3模型在自然科学、医疗保健、工程及社会科学领域表现最佳，DeepSeek的R1和谷歌的Gemini-2.5-Pro分别位列第二和第三。该平台通过引用文献支持答案，促进了AI模型的透明评估和创新，助力研究人员获取最新科学文献信息。,AI4Science,OpenAI,"Arman Cohan, Rahul Shome, Jonathan Kummerfeld",https://mp.weixin.qq.com/s/foAMTEA9G2r5lprlB5O5kg
老刘说NLP,2025-07-12 16:13:42,万亿参数模型Kimi-K2部署、微调需要多大配置及4个代表性的大模型训练框架,万亿参数模型Kimi-K2的部署与微调资源需求及主流大模型训练框架分析,本文介绍了四个主流大语言模型训练框架（Unsloth、Axolotl、LlamaFactory、DeepSpeed）的特点及适用场景，并基于大模型推理与部署资源计算器，分析了万亿参数模型Kimi-K2及Deepseek-R1的运行和微调所需资源。文章重点探讨了模型显存占用、生成速度及系统吞吐等关键指标，为大模型部署和训练提供参考。,LLM,Other,,https://mp.weixin.qq.com/s/mFDQ_dUPT2Vls4ltiZVVDQ
深度学习自然语言处理,2025-07-12 16:08:27,DeepMind揭示Reasoning内在机制,基于推理图分析大型推理模型的内部机制,本文提出通过构建推理图，利用图论属性（环状结构、直径、小世界特性）量化大型推理模型的内部推理过程。研究发现蒸馏模型具备更多回溯验证环、较大探索直径及显著小世界结构，促进推理性能提升。模型规模和高质量训练数据均能拓展推理图的复杂性和有效性，为理解和优化AI推理提供了新的量化工具和思路。,LLM,DeepMind,,https://mp.weixin.qq.com/s/uws9YHcktGNR005yLN8e4w
新智元,2025-07-12 16:06:44,氛围编程后，Karpathy又双叒有新「脑洞」！PDF将死，未来99%是AI氛围阅读,Karpathy倡导科研写作结构化转型以适应AI时代阅读需求,Karpathy提出传统PDF格式不适合AI时代科研文献阅读，呼吁采用类似Git和Markdown的结构化格式以优化AI对科研成果的理解和处理。随着论文产量激增，科学家难以全面阅读，AI将成为主要文献读者。该观点引发学术界广泛讨论，强调未来科研写作应面向AI优化，推动科研交流方式变革。,AI4Science,Other,"Andrej Karpathy, Michael Levin, Carlos Perez, Elon Musk",https://mp.weixin.qq.com/s/Y2A-5L1BE_gV78pioNBODg
机器之心,2025-07-12 12:57:14,第一作者必须是AI！首个面向AI作者的学术会议来了，斯坦福发起,斯坦福发起首个AI作为第一作者的学术会议Agents4Science 2025,斯坦福大学将于2025年10月举办首届Agents4Science学术会议，要求投稿论文的第一作者必须是AI系统，体现AI在科学研究中的主导作用。会议采用AI智能体进行初步评审，由人类专家复评，旨在探索AI驱动的科学发现能力、建立相关规范并提升研究透明度。该会议面向所有科学、工程及计算领域，推动AI在科研中的角色公开与规范化。,AI4Science,Other,"James Zou, Owen Queen, Nitya Thakkar, Eric Sun, Federico Bianchi",https://mp.weixin.qq.com/s/MoU5zID9Yt_KkuAmKh8ZYg
机器之心,2025-07-12 12:57:14,ICML 2025 Oral！北大和腾讯优图破解AI生成图像检测泛化难题：正交子空间分解,基于正交子空间分解的AI生成图像检测泛化方法,本文提出了一种基于奇异值分解（SVD）的正交子空间分解方法，用于提升AI生成图像检测模型的泛化能力。该方法通过构建两个正交子空间，分别保留预训练知识和学习生成图像相关新知识，解决了传统真假二分类模型过拟合训练集假图像特征、导致特征空间低秩受限的问题。研究由北京大学和腾讯优图实验室合作完成，相关论文被ICML 2025接收为Oral报告。,Other,"PKU, Tencent",,https://mp.weixin.qq.com/s/NvK2fSvlk_4rfXcTnDXoyA
机器之心,2025-07-12 12:50:30,EasyCache：无需训练的视频扩散模型推理加速——极简高效的视频生成提速方案,EasyCache：基于运行时自适应缓存的视频扩散模型推理加速方法,本文提出EasyCache，一种无需训练和模型改动的视频扩散模型推理加速框架。通过动态检测模型输出的稳定期，复用历史计算结果，显著减少冗余推理步骤。该方法在多个主流视频生成模型上实现超过2倍的加速，且视频质量保持几乎无损。EasyCache支持即插即用，提升了扩散模型在实时互动和大规模应用中的实用性。,Diffusion Model,Other,"周鑫, 梁定康, 白翔",https://mp.weixin.qq.com/s/25Q7n0ufpwj972xdC-vGcw
减论,2025-07-12 20:55:01,【减宝日记】26天龄《抬头挺胸》,婴儿早期发育观察记录,本文记录了婴儿在出生第26天的成长状态，包括面部特征变化、睡姿及哭泣频率的变化，重点描述了婴儿学会抬头挺胸的动作，表现出逐渐增强的自信和身体控制能力，反映了婴儿早期发育的自然过程。,Other,Other,,https://mp.weixin.qq.com/s/FWzzaU5K5TclersRcGh0pQ
老刘说NLP,2025-07-12 20:31:10,经典问题之Graph可以如何与Agent结合？从单点到全面归纳,Graph与Agent结合的技术综述及应用方向,本文系统回顾了Graph与Agent结合的研究进展，重点探讨了Graph在Agent规划、执行、记忆管理及多Agent协调中的应用。通过引用多篇相关工作，介绍了Graph结构化能力如何提升Agent处理复杂任务的效率，特别是在记忆管理和工具编排方面的创新实践。文章还总结了当前技术趋势及未来发展机会，强调Graph与Agent结合是智能体领域的重要研究方向。,Agent,Other,,https://mp.weixin.qq.com/s/bRThRFc7TdLP5S7R1-2f4w
新智元,2025-07-12 19:10:17,用AI，写代码只会更慢！但一定更「快乐」,资深开发者使用AI编程工具效率下降的实证研究,METR通过随机对照试验发现，资深开发者在熟悉的大型开源项目中使用AI编程工具完成任务的时间平均增加了19%，且开发者对AI提升效率的预期与实际体验存在显著偏差。研究指出，AI工具在减少主动编码时间的同时增加了与AI交互和审查输出的时间，导致整体效率下降。该研究强调不同评估方法关注的任务维度不同，提示需综合多角度理解AI编程工具的实际效能。,LLM,Other,,https://mp.weixin.qq.com/s/JaeSSiXgux9KosxsVZYsUg
机智流,2025-07-12 17:51:31,HF 论文周报 | AI 内存 OS 登顶！英伟达发布长视频 RL 框架，LoRA 迎来新架构,2025年7月AI系统与模型最新进展综述,本周报告涵盖了多项AI领域最新研究成果，包括MemOS内存操作系统专为AI设计，提升大模型长上下文推理和持续学习能力；英伟达与MIT等联合推出LongVILA-R1框架，实现强化学习在长视频推理中的应用；SingLoRA通过单矩阵低秩适配提升微调稳定性和效率；T-LoRA解决单图扩散模型过拟合问题；以及对MLM与CLM预训练策略的大规模对比研究，揭示两者优势与结合策略。报告反映了AI系统架构和模型微调技术的多样化发展趋势。,Other,Other,,https://mp.weixin.qq.com/s/vN81lDugLXVa95ssG8MTCA
深度学习自然语言处理,2025-07-12 16:08:27,抛弃预定义Tool，首次提出通过动态工具生成的Agentic多模态Reasoning，破31%涨幅,基于动态工具生成的Agentic多模态视觉推理框架PyVision,本文提出PyVision框架，实现多模态大模型在视觉推理中动态生成并执行Python工具链，突破传统依赖预定义工具的限制。通过实时编写代码调用Python生态库，PyVision在医疗诊断、视觉谜题等六类任务中显著提升性能，最高提升31.1%。该框架支持多轮交互与代码迭代，增强模型领域适应性和灵活性，标志着视觉推理从使用工具向发明工具的范式转变。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/wG-l3NDanAffNWoCyAo9ng
量子位,2025-07-12 12:57:01,密室逃脱成AI新考场，通关率不足50%，暴露空间推理短板丨清华ICCV25,基于3D密室逃脱环境的多模态大模型视觉推理能力评测,清华大学团队提出EscapeCraft，一个3D密室逃脱环境，用于评估多模态大模型在复杂视觉推理和决策任务中的表现。该环境支持自由探索和多步骤任务，重点考察模型的视觉感知、空间推理和逻辑推断能力。评测显示当前主流模型如GPT-4o在高难度任务中通关率不足50%，暴露出空间推理和过程推理的短板。EscapeCraft提供了过程导向的创新评测指标，为未来多模态推理和智能体研究提供基础环境和数据支持。,Multimodal LLM,THU,,https://mp.weixin.qq.com/s/EJ-GxnWaPAklW_lVYDyzCw
