公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-10-15 02:53:52,刚刚，UCLA周博磊也加入了一家机器人公司,UCLA周博磊加盟Coco Robotics，推动人行道自动驾驶与Physical AI实验室建设,加州大学洛杉矶分校副教授周博磊加入机器人初创公司Coco Robotics，担任首席AI科学家，专注于人行道自动驾驶技术。Coco Robotics成立于2020年，致力于“最后一公里”配送机器人自动驾驶，已积累数百万英里复杂城市环境数据。公司新成立Physical AI Lab，独立于与OpenAI的合作，旨在利用真实世界数据提升机器人自动化水平和运行效率，推动低成本高质量配送服务发展。,Embodied AI,Other,"周博磊, Zach Rash, Sam Altman",https://mp.weixin.qq.com/s/tCeC7vojqO31KVRFxHsHZg
机器之心,2025-10-15 02:53:52,北大彭一杰教授课题组提出RiskPO，用风险度量优化重塑大模型后训练,基于风险度量的RiskPO方法优化大模型后训练以提升推理能力,北京大学彭一杰教授课题组提出RiskPO方法，通过引入风险规避理念和混合风险价值（MVaR）目标函数，优化大模型后训练过程，重点关注奖励分布的左尾难任务，解决传统均值优化陷阱。结合多问题捆绑策略，RiskPO在数学推理、代码生成和多模态推理等多项任务上显著优于现有方法，尤其在高难度任务中表现突出，理论与实验均验证了其缓解熵坍缩、提升探索能力的有效性。,LLM,PKU,"彭一杰, 任韬, 江金阳, 杨晖",https://mp.weixin.qq.com/s/9TbUIT6ed_wOviVU0GuLqg
机器之心,2025-10-15 02:53:52,NeurIPS 2025 Spotlight | 条件表征学习：一步对齐表征与准则,条件表征学习：基于指定准则的多维图像表征方法,本文提出了一种条件表征学习（CRL）方法，通过利用大语言模型生成准则相关文本描述，将通用图像表征投影到对应的概念空间，实现多维信息的高效提取。该方法无需额外训练，适用于多种下游任务，如少样本分类、聚类及检索，在多个任务中表现优于传统表征。该研究由四川大学团队完成，旨在解决传统表征学习忽视多维信息的问题，提升多模态数据处理的灵活性和效率。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/krvT5dViY2x0TbPKomGThg
量子位,2025-10-15 06:26:47,王兴兴硕士论文惊现GitHub，宇树雏形那时候就有了,王兴兴硕士论文及其对电驱四足机器人设计的影响分析,本文回顾了宇树科技创始人王兴兴2016年发表的硕士论文，重点介绍了其提出的电驱式四足机器人设计规则及小型机器人XDog的研发。论文强调通过优化腿部几何参数和控制算法，实现了低成本、高性能的四足机器人设计理念，奠定了宇树科技后续发展的技术基础。该设计方案推动了电驱四足机器人技术的普及，促进了机器人性价比的提升。,Embodied AI,Other,王兴兴,https://mp.weixin.qq.com/s/dve-R0eiyTdXOTNgRXX_TA
量子位,2025-10-15 06:26:47,开源模型TOP5，被中国厂商包圆了,中国厂商主导的开源大模型现状分析,2025年10月数据显示，中国厂商在开源大模型领域占据前五名，阿里的Qwen系列和DeepSeek等国产模型在文本、编程、视觉和视频模型排行榜中表现突出，逐渐从追赶者转变为引领者。国产开源模型在HuggingFace下载量和关注度上也表现活跃，显示出中国力量在全球开源模型创新格局中的重要地位。同时，Meta的Llama 5项目进展引发关注，但存在不确定性。,LLM,"Alibaba, Tencent",Andrew Tulloch,https://mp.weixin.qq.com/s/NSgs3HSn9Z9lV4hHNfrsRA
量子位,2025-10-15 06:26:47,腾讯发布超低成本AI训练法！120元效果秒杀70000元微调方案,腾讯提出无训练组相对策略优化方法提升大语言模型性能,腾讯优图团队提出了一种无需参数微调的无训练组相对策略优化（Training-Free GRPO）方法，通过在提示词中动态更新经验知识库，实现对大型语言模型性能的高效提升。该方法在数学推理和网页搜索任务中表现出显著的跨领域性能提升，且训练成本远低于传统微调方案，验证了非参数化强化学习在提升LLM智能体性能中的潜力。,Agent,Tencent,,https://mp.weixin.qq.com/s/M6AR3py1zTm26QMQq_L3Zg
甲子光年,2025-10-15 05:56:59,在云栖大会，一场关于AI Agent的变化正在发生｜甲子光年,云栖大会聚焦AI Agent的产业应用与发展趋势,文章探讨了AI Agent作为企业智能化转型的新核心，从技术、产业和用户视角分析其发展动力和应用场景。基于大语言模型，AI Agent具备规划、记忆、工具调用和执行能力，推动从“调用模型”向“构建AI Agent”的范式转变。以好未来教学闭环为例，展示了AI Agent在教育领域的实际应用。阿里巴巴CEO吴泳铭强调AI Agent将成为未来软件的主流形态，反映了产业界对AI Agent的高度关注与期待。,Agent,Alibaba,吴泳铭,https://mp.weixin.qq.com/s/D42GaomYn4OZQjKKcSA-Uw
新智元,2025-10-15 05:23:24,万亿级思考模型，蚂蚁首次开源！20万亿token搅局开源AI,蚂蚁集团发布万亿参数思考模型Ring-1T，开源AI推理能力显著提升,蚂蚁集团于2025年10月正式发布万亿参数思考模型Ring-1T，展现出在数学竞赛、逻辑推理及医疗问答等多项任务中的领先开源性能。该模型基于通用大模型Ling-1T架构，经过强化学习训练，推理能力接近闭源巨头水平。Ring-1T在多个硬核基准测试中表现优异，成功率达81.59%，并已通过HuggingFace和ModelScope平台开源，推动开源AI进入万亿参数时代。,LLM,Other,,https://mp.weixin.qq.com/s/GqvXNtTPaklMU_wZP7gsaw
新智元,2025-10-15 05:23:24,新晋诺得主警告：别做梦了，AI难有「经济奇点」！,诺贝尔经济学奖得主解析AI对经济增长的影响及其局限性,本文报道了2025年诺贝尔经济学奖得主Philippe Aghion等人关于创新与经济增长的研究，重点探讨了AI作为自动化最新形态对经济增长的影响。研究指出，AI虽能提升生产率和创新，但经济增长仍受“鲍莫尔成本病”限制，难以实现经济奇点。创新带来的“创造性破坏”需合理引导，否则可能被既得利益集团阻碍，影响持续发展。,Other,Other,"Philippe Aghion, Joel Mokyr, Peter Howitt, Geoffrey Hinton, Demis Hassabis, John Jumper, Michel Devoret",https://mp.weixin.qq.com/s/LPDfuJyQVsjby-hnYocgBQ
新智元,2025-10-15 05:23:24,Anthropic CEO再预警：未来5年砍掉一半入门岗，失业率10–20%,Anthropic CEO预测未来五年入门级岗位大幅减少及失业率上升,Anthropic CEO Dario Amodei警示，未来五年内，最多一半入门级办公室岗位可能被AI取代，失业率或达10%–20%。美国已有超过一万个岗位因AI引入被裁撤，尤其是客服、技术支持及初级白领岗位受冲击最为严重。企业重组趋向扁平化，更多岗位被AI替代，长期可能影响人才培养和组织传承。各界对如何应对AI带来的就业挑战尚无共识。,Other,Other,"Dario Amodei, Jeffrey Sonnenfeld, Marc Benioff, Jerome Powell, Luis Garicano",https://mp.weixin.qq.com/s/is5n0GbprGK3jv7cgi-0Fg
PaperWeekly,2025-10-15 05:11:41,罗福莉担任通讯作者，小米 × 北大联合发布R3：让MoE强化学习从崩盘回归可控,R3方法：通过对齐训练与推理路由稳定MoE强化学习,本文介绍了小米与北京大学联合提出的R3（Rollout Routing Replay）方法，解决了MoE架构在强化学习中由于训练与推理阶段路由选择不一致导致的训练不稳定问题。R3通过记录推理阶段的专家路由选择并在训练阶段回放，实现了训练-推理路径的一致性，显著降低了KL散度和训练崩盘风险，提升了MoE强化学习的稳定性和可控性。,Agent,PKU,罗福莉,https://mp.weixin.qq.com/s/rw31veLgHYp0SN5QQtoANg
PaperWeekly,2025-10-15 05:11:41,下周见！Wiley Advanced主编论坛@IROS 2025：从审稿人视角重塑论文表达,Wiley Advanced主编论坛：人工智能驱动下的高影响力学术出版实践与伦理,2025年IROS大会期间，Wiley举办主编论坛，聚焦高影响力学术研究发表的工具、伦理与实践。论坛深入探讨生成式人工智能在学术出版及审稿流程中的合规应用，分享高效学术写作技巧及科研成果展示方法，旨在提升论文质量和学术影响力。论坛邀请多位资深编辑与学者，为科研人员提供前沿指导，促进学术诚信与出版创新。,Other,Other,"Richard Murray, Longqiu Li, Chao Xu",https://mp.weixin.qq.com/s/Z73W6xZHaAUiAWg_7af3CA
PaperWeekly,2025-10-15 05:11:41,AAAI 2026联合会议征稿开启：大语言模型中的深度逻辑推理,AAAI 2026联合会议：大语言模型中的深度逻辑推理征稿通知,AAAI 2026联合会议将于2026年1月20-21日在新加坡举办，主题聚焦大语言模型（LLM）中的深度逻辑推理。会议旨在探讨提升LLM逻辑与符号推理能力，解决其在复杂演绎、归纳及溯因推理中的不足。会议欢迎来自人工智能、逻辑学、语言学等多领域投稿，涵盖逻辑问答、思维链推理、外部工具调用等议题，采用单盲审稿制，设有口头报告及杰出论文奖。,LLM,Other,"刘奋荣, Michael Witbrock, 李昊轩, 宫明明, 张坤, 彼得·克拉克, 范丙申, 林宙辰, 成凤祥, 周川, 陈铮, 王浩, 章帆, 杨逸飞, 李响, 杨浩诚",https://mp.weixin.qq.com/s/kFJYv9y_bP-QwqCZ7y8T4Q
机智流,2025-10-15 05:02:11,Qwen3-VL再添丁！4B/8B Dense模型开源，更轻量，仍强大,Qwen3-VL系列多模态视觉语言模型新版本发布及性能提升分析,Qwen3-VL系列新增4B和8B Dense模型，兼具轻量和强大性能，支持本地部署，覆盖从轻量级到超大规模多模态需求。该系列模型在视觉感知、推理、文本理解、空间感知、长上下文处理及视觉编码等多方面实现显著提升，表现优于多项主流多模态模型。支持256K至百万token上下文，具备强大的视觉智能体能力，推动视觉大模型从感知向认知和执行迈进。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/06e8S81zibTBcg-BdlaZBQ
机智流,2025-10-15 05:02:11,信息量很大！2025.10.2 硅谷内部关于 AI Agent 的讨论会实录,硅谷AI Agent生产环境部署的关键挑战与解决方案探讨,本文基于硅谷一次行业交流会实录，深入分析了AI Agent在生产环境中高失败率的原因，强调成功部署依赖于完善的上下文工程、安全治理和记忆设计等支撑体系。讨论涵盖了上下文工程的高级特征选择、语义与元数据分层架构、Text-to-SQL的实际挑战，以及信任与权限管理的重要性，指出信任问题是AI Agent广泛应用的最大障碍之一。,Agent,Other,Oana Olteanu,https://mp.weixin.qq.com/s/0jSuCU28g9HzaSbpr8LygA
量子位,2025-10-15 04:00:13,人工智能年度榜单火热报名中！五大奖项，寻找AI+时代的先锋力量,2025人工智能年度榜单评选启动及奖项介绍,量子位启动2025人工智能年度榜单评选，设立企业、产品、人物三大维度五大奖项，旨在表彰在技术创新、市场落地及行业引领方面表现突出的AI企业、产品和人物。评选覆盖领航企业、潜力创业公司、杰出产品、杰出解决方案及焦点人物，面向中国市场，强调技术实力、商业模式及行业影响力。报名截止至2025年11月17日，结果将在MEET2026智能未来大会公布。,Other,Other,,https://mp.weixin.qq.com/s/uNi5Jo8q1QwXTtIPFJMEvQ
量子位,2025-10-15 04:00:13,OPPO新AI操作系统，走出屏幕“指哪答哪”，嘈杂环境只听你声音,OPPO发布新一代AI操作系统ColorOS 16，提升多场景智能交互体验,OPPO在ColorOS 16中推出了升级版AI操作系统，新增“一键闪记”和“一键问屏”功能，实现多模态信息的智能记忆与检索，支持嘈杂环境中的声纹识别和手势指点交互。系统通过记忆共生引擎实现个性化推荐和跨场景服务，搭载高性能端侧推理框架，提升AI响应速度和上下文处理能力。该AIOS将首发于Find X9系列及后续机型，标志着OPPO迈入全新的AI操作系统时代。,Agent,Other,,https://mp.weixin.qq.com/s/BTxRO4E5XyjbO2vRR4tI-Q
新智元,2025-10-15 10:59:30,具身智能算法哪家强？RoboChallenge见真章！全球首个大规模真机算法评测平台来了,RoboChallenge：全球首个大规模真实物理机器人算法评测平台,RoboChallenge项目由具身智能新势力Dexmal原力灵机与Hugging Face联合发起，打造全球首个大规模、多任务的真实物理机器人基准评测平台。平台通过远程机器人架构支持多种主流机械臂，涵盖30项复杂桌面任务，解决了模拟环境与现实世界表现差异的问题，提供科学严谨的双指标评测体系，促进具身智能算法的公平比较与实际应用。,Embodied AI,Other,,https://mp.weixin.qq.com/s/UyeH_qf-Dy3-VqWneZ-yqQ
新智元,2025-10-15 10:59:30,苏姿丰出手！Oracle下单5万颗AMD芯片，英伟达王座撼动,Oracle部署5万颗AMD Instinct MI450 GPU构建AI超级集群,Oracle宣布将于2026年第三季度起在其云基础设施部署5万颗AMD Instinct MI450系列GPU，打造全新AI超级集群，持续扩容以满足大规模AI模型训练需求。该合作标志着AMD在挑战英伟达主导的AI算力市场中取得重要进展。新架构结合AMD EPYC Venice CPU与Pensando Vulcano网络技术，提升性能、扩展性与能效，支持先进大模型和生成式AI任务，推动云端AI算力生态发展。,LLM,Other,"Lisa Su, Mahesh Thiagarajan, Forrest Norrod",https://mp.weixin.qq.com/s/mQ4-KktGnJwrJ99mhMTgkQ
AINLP,2025-10-15 10:57:36,硅谷顶级团队闭门会，让Agent活下来的共识，95%的AIAgent都死了,硅谷AI Agent发展现状及关键共识分析,本文总结了旧金山一场大型AI技术大会上，行业顶级团队对AI Agent在生产环境中存活率低的原因及成功经验的讨论。核心共识包括上下文选择系统的重要性、安全权限与用户信任的门槛、以及记忆作为架构设计的角色。文章强调微调技术的局限，推荐基于RAG的双层架构，指出安全和信任是AI Agent落地的关键，且记忆需在隐私和个性化间取得平衡。Human-in-the-loop机制被视为活下来的Agent的标配。,Agent,Other,,https://mp.weixin.qq.com/s/Yddt4e1GnPiiIQUc4uwt6g
夕小瑶科技说,2025-10-15 10:51:36,别再花50万买机器人了，现在“云养”就能做具身智能研究，还免费,RoboChallenge：基于远程操控的具身智能机器人开放评测平台,RoboChallenge是由Dexmal原力灵机与Hugging Face联合发起的全球首个真实机器人多任务基准测试平台，支持远程操控真实机器人完成30个标准化任务。该平台通过API接口实现算法代码与机器人实时交互，避免了昂贵硬件投入和复杂环境配置，促进具身智能领域的公平评测与研究开放，免费向全球开放。,Embodied AI,Other,,https://mp.weixin.qq.com/s/xEPEwPhaliwYkgnUZUdHZQ
AI科技评论,2025-10-15 10:46:54,对话 MoonBit 张宏波：为 AI 重构编程语言,张宏波与MoonBit：为AI时代重构编程语言,张宏波主导开发的MoonBit编程语言，旨在成为首个AI原生编程语言，优化性能与安全性，重塑编译器、IDE等工具链，提升AI代码生成效率。MoonBit已积累近十万用户，正进入商业化阶段。该项目回应了现有编程语言对AI友好度不足的问题，推动AI Coding领域的底层变革，助力快速将想法转化为软件。,Other,"Meta, Microsoft, OpenAI","张宏波, Nathan Baschez",https://mp.weixin.qq.com/s/wRh90cxLdDwAYbSiLlsLAg
机器之心,2025-10-15 10:44:39,具身智能迎来ImageNet时刻：RoboChallenge开放首个大规模真机基准测试集,RoboChallenge发布首个大规模多任务具身智能真机基准测试集,RoboChallenge联合Dexmal原力灵机与Hugging Face推出全球首个大规模、多任务的真实机器人操作基准测试平台。该平台集成多款主流机械臂，采用统一软件栈和多视角RGB-D传感器，实现远程在线测试，提供标准化、可复现的评估环境，推动视觉-语言-动作模型在机器人实际应用中的性能验证和公平比较，促进具身智能技术向现实世界应用转化。,Embodied AI,Other,,https://mp.weixin.qq.com/s/Aq0YqCTFbcVLlJpDecqrRw
机器之心,2025-10-15 10:44:39,"首个多轮LLM Router问世, Router-R1可让大模型学会「思考–路由–聚合」",Router-R1: 基于强化学习的多轮大语言模型路由与聚合框架,本文提出了首个多轮LLM Router框架Router-R1，通过强化学习训练，使Router具备“思考–路由–聚合”的多轮推理能力，实现不同大语言模型间的智能调度与协同推理。该方法有效平衡性能与成本，提升复杂任务的处理能力，突破了现有单轮路由机制的局限，推动了多模型协同推理技术的发展。,LLM,Other,"Haozhen Zhang, Tao Feng, Jiaxuan You",https://mp.weixin.qq.com/s/s4qe9MxBlft3-vP_A9ntkQ
量子位,2025-10-15 10:16:15,Sora2不够香了！这款国产AI视频模型已经能边看边生成，生成快还互动佳,百度蒸汽机实现实时交互式AI视频生成技术升级,百度蒸汽机推出了支持实时流式生成和交互修改的AI视频生成模型，突破了传统模型生成时长短、不可实时调整的限制。该模型支持图生视频和视频续写，能够实现长篇视频的快速生成与高质量输出，并提供定制数字人和开放世界场景的沉浸式体验，标志着AI视频从短片段向长篇叙事及创意伙伴的转变。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/s-L7EslLvuN31GT9Olt7sg
量子位,2025-10-15 10:16:15,波士顿动力狗gogo回来了！“五条腿”协同发力,波士顿动力采用结合采样与强化学习的分层控制实现机器狗动态全身操作,波士顿动力通过结合采样与强化学习的动态全身操作方法，使机器狗Spot能够高效搬运重达15公斤的轮胎，完成扶正、拖拽、滚动及堆叠等复杂任务。该方法采用分层控制架构，低层基于强化学习实现运动控制，高层通过采样控制和强化学习规划任务策略，显著提升操作速度和灵活性，突破传统准静态假设限制，实现多肢体协调动力学操作，展现出优异的动态操作能力。,Embodied AI,Other,,https://mp.weixin.qq.com/s/ApXkP30sMu167QtRUu3pTA
量子位,2025-10-15 10:16:15,AI玩拼图游戏暴涨视觉理解力，告别文本中心训练，无需标注的多模态大模型后训练范式,Visual Jigsaw：基于视觉自监督的多模态大模型后训练方法,VisualJigsaw团队提出了一种以视觉为中心的多模态大模型后训练范式——Visual Jigsaw，通过拼图任务强化模型的视觉感知与理解能力。该方法无需额外标注，适用于图片、视频和3D视觉模态，利用强化学习优化重建视觉信息的顺序。实验表明，Visual Jigsaw显著提升了模型在细粒度视觉理解、空间感知、时间序列推理及三维空间感知等多方面能力，展示了视觉自监督任务在多模态大模型中的潜力。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/41hHGmMwOsLo_6K20nQUPQ
量子位,2025-10-15 10:16:15,「重要性采样」并不「重要」？快手清华ASPO攻克重要性采样权重错配,快手清华ASPO算法解决重要性采样权重错配问题提升强化学习性能,快手与清华合作团队提出ASPO算法，通过对结果监督强化学习中重要性采样权重的非对称翻转和双重裁剪机制，解决了权重错配导致的训练不稳定和熵坍塌问题。ASPO在数学推理和代码生成任务中显著提升性能，训练过程更平滑稳定，避免了传统方法中的自我强化循环和局部最优陷阱。,LLM,THU,,https://mp.weixin.qq.com/s/k0rLAp_UuBzHEHKd7Pj3_g
量子位,2025-10-15 10:16:15,人工智能年度榜单火热报名中！五大奖项，寻找AI+时代的先锋力量,2025人工智能年度榜单评选启动，聚焦中国AI企业与创新力量,量子位公众号发布2025人工智能年度榜单评选通知，设立企业、产品、人物三大维度五类奖项，旨在表彰中国AI领域的领航企业、潜力创业公司、杰出产品、解决方案及焦点人物。评选标准涵盖业务能力、技术创新、资本实力及综合影响力，报名截止至2025年11月17日，结果将在MEET2026智能未来大会公布。,Other,Other,,https://mp.weixin.qq.com/s/zyo6ugiIK0rimIhmKDT1PQ
新智元,2025-10-15 09:45:47,马斯克的作业还是被奥特曼「抄走了」,ChatGPT与Grok的个性化与成人模式竞争分析,文章报道了奥特曼宣布将于12月上线个性化且包含成人内容的新ChatGPT版本，试图恢复ChatGPT的人格化特征以提升用户体验。与此同时，马斯克的Grok AI通过虚拟伴侣及开放NSFW内容吸引用户，体现了AI产品在用户增长上的竞争。OpenAI为保障用户安全，曾限制ChatGPT的情感表达，但市场需求推动其重新开放个性化和成人模式。整体反映了当前AI领域从技术竞争转向用户注意力和多巴胺驱动的流量争夺。,LLM,OpenAI,Elon Musk,https://mp.weixin.qq.com/s/bt9CO12-c48qqq-BLPcg4A
新智元,2025-10-15 09:45:47,基础模型已颠覆科研，进入第五范式！港科大综述113篇论文 | NeurIPS'25,基础模型推动科学研究范式变革的综述与展望,"本文综述了基础模型（Foundation Models, FMs）在科学研究中的应用及其引领科学进入第五范式的潜力。基础模型通过海量多模态数据训练，具备通用性、跨领域知识覆盖及推理生成能力，已在蛋白质折叠、气候预测、数学推理等领域展现出显著科研价值。文章提出FMs在科学发现中的三阶段演化框架：元科学整合、人机共创与自主科学发现，预示科学研究将迈入机器自主探索知识的新阶段。",AI4Science,Other,,https://mp.weixin.qq.com/s/tqKyP0mZjYykEMlQIXmL4g
AI研究前瞻,2025-10-15 09:20:17,10.15-1|高维潜在空间图像扩散训练问题分析；潜在细化解码，软扩散和两阶段自适应采样策略,高维潜在空间图像扩散训练的Representation Autoencoders与Diffusion Transformer优化策略,本文提出Representation Autoencoders（RAE），利用预训练语义编码器替代传统VAE，构建高维且语义丰富的潜在空间，结合宽扩散头DiTDH架构，实现了高维潜空间中扩散Transformer的高效稳定训练。通过维度依赖的噪声调度和噪声增强解码训练，显著提升了图像生成质量和训练效率，在ImageNet数据集上刷新了扩散Transformer的性能记录。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/maNkvrMKAovUyF9E824lwA
AI研究前瞻,2025-10-15 09:20:17,10.15-2|RL量化训练框架；LLM潜在空间流场奖励；视觉依赖度策略梯度算法；人类启发浏览器智能体；外部工具强化学习难度分析,基于NVFP4量化的高效强化学习训练框架QeRL及其在大语言模型中的应用,本文提出QeRL框架，结合NVIDIA NVFP4 4-bit浮点量化格式与LoRA低秩适配技术，显著提升大语言模型强化学习训练的速度和资源效率。研究首次发现量化噪声促进策略探索，并设计自适应量化噪声机制提升训练稳定性。QeRL在数学推理任务中表现优异，训练速度提升1.5倍以上，模型参数仅为16-bit LoRA的25%–30%，实现单GPU高效训练，展现出良好的泛化能力和性能优势。,LLM,THU,,https://mp.weixin.qq.com/s/l3jImlINccfEjf1T20qS4A
AI研究前瞻,2025-10-15 09:20:17,10.15-3|音视频MLLM理解基准；时间编排驱动的视觉音频描述生成；高保真全景图合成混合训练；统一的MLLM SVG 处理,OmniVideoBench：面向多模态大语言模型的音视频协同推理评测基准,本文提出OmniVideoBench，一个涵盖628个多样化视频和1000个细粒度多模态推理问答对的大规模评测基准，专注于评估多模态大语言模型（MLLMs）在音视频协同推理中的能力。基准强调视觉与音频信息的互补性及逻辑一致性，覆盖13种任务类型，支持长时序视频理解。实验结果显示当前模型在跨模态推理、长上下文处理及音乐理解方面存在显著不足，未来需加强跨模态语义融合和长时序建模。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/TADKOLQxpgYWyomrLvTCUw
